id,name,lat,long
10606,Snack-Bar Ca l'Angel,42.464582,1.491753
10612,Snack-Bar Cal Juliíæ,42.500097,1.508077
10614,Snack-Bar Cal Pinxo,42.497048,1.502018
10616,Bar Restaurant Can Jovi,42.497732,1.503282
10618,Snack-Bar Caní_lich,42.461254,1.489385
10620,Bar Casa Galicia,42.505984,1.514834
10622,Restaurant Casino,42.540082,1.519235
10626,Restaurant Pica Pica,42.508521,1.534771
10628,Bar Restaurant CibercafíÂ Porquets Si,42.547148,1.51474
10632,Bar Cortals,42.542362,1.661232
10636,Bar Comet,42.553805,1.590394
10638,Bar Conte,42.515749,1.530812
10640,Bar Dakar,42.506558,1.517486
10644,Bar Molí_,42.502739,1.513077
10648,Snack-Bar El Paraníæ,42.508734,1.540114
10650,Restaurant El Passadí_s,42.510848,1.53371
10652,Bar El Pla de la Cot Ski & Lounge,42.533382,1.463842
10654,Bar El Pollastre Volador,42.543414,1.516982
10658,Bar El Siurell,42.544489,1.515791
10660,Bar Els Manyos,42.505169,1.52641
10662,Snack-Bar Esport,42.53324,1.524074
10664,Bar Restaurant Fenoy,42.468037,1.492384
10666,Bar Frema,42.511368,1.540715
10668,Bar Pensií_ Garcia,42.506178,1.518023
10670,Bar Granada,42.535303,1.581884
10674,Bar Ivan,42.541659,1.518409
10676,Snack-Bar Juventus,42.507738,1.529342
10678,Snack-Bar La Barbacoa,42.508023,1.522186
10682,Bar La Bona Taula,42.55018,1.511382
10938,Granja Cal FrancíÂs,42.56656,1.599506
10684,Bar Restaurant La Cabaneta,42.583226,1.662906
10940,Granja Combi,42.507714,1.529202
10686,Bar La Cala,42.533445,1.579792
10942,Granja El Resiner,42.506917,1.529911
10688,Snack-Bar La Clota,42.552922,1.528752
10692,Bar La Gí_ndola,42.510648,1.533601
10694,Snack-Bar La Nina,42.465845,1.493347
10950,Granja Gaudí_,42.505666,1.520094
10696,Snack-Bar La Passa,42.467639,1.49299
10952,Bar Restaurant La Cuina Casolana,42.506971,1.530039
10698,Bar Restaurant La Pujada,42.506789,1.518227
10700,Snack-Bar La Rosa,42.560348,1.684424
10956,Granja Pastisseria La Palmera,42.506514,1.516776
10702,Restaurant La Sardana,42.506433,1.530554
10958,Granja La Plana,42.542362,1.511135
10704,Cafeteria La Terrassa (Centre Comercial Pyrí©ní©es),42.508252,1.523817
10960,Pastisseria Dolí_a,42.507224,1.519428
10706,Bar L'Abadia,42.507833,1.522315
10962,Granja L'Espiga d'Or,42.506773,1.530297
10710,Restaurant L'Anoia,42.506085,1.530554
10964,Granja Matí_,42.510383,1.539011
10712,Bar Las Vegas,42.506702,1.529696
10966,Granja Mitja Lluna,42.50618,1.51504
10714,Snack-Bar Les Delicies,42.541959,1.734059
10968,Granja Pací_fic,42.512236,1.539545
10716,Cafeteria Les Delí_cies del Jimmy,42.566226,1.598709
10970,Pastisseria La Magdalena,42.510213,1.532185
10720,Snack-Bar Lizarran,42.50841,1.529953
10972,Pastisseria La Lyonesa,42.507598,1.531439
10722,Bar Llac del Cubil,42.542362,1.661232
10974,Granja Pastisseria Xocolatí_,42.534821,1.579392
10976,Cafeteria Pitiusa (Hotel Pitiusa),42.509185,1.533108
10726,Bar L'Ona Blava,42.511591,1.537343
10978,Granja Rací_ d'Enclar,42.497471,1.502692
10728,Restaurant Cafeteria L'Orri,42.507184,1.525855
10980,Snack-Bar Granja Roser,42.511692,1.534519
10732,La Boí¬te,42.509842,1.540157
10982,Granja Tuite 42,42.505739,1.528502
10736,Cafeteria Mac-Bar Punt de Trobada,42.448035,1.481756
10984,Granja Tramuntana,42.507453,1.520963
10738,Restaurant Macary,42.508584,1.52269
11378,Restaurant El Marselles,42.541226,1.732554
10986,Bar Verd i Blanc,42.504679,1.5157
