id,name,lat,long
8240,Esports Jorma Bike,42.462635,1.490259
19218,Alex Sneackers,42.508699,1.534958
8242,Esports Jorma Ski,42.462722,1.490241
19219,NIKE,42.508699,1.534958
9214,Pepe Jeans,42.508693,1.534671
19220,Natura,42.508699,1.534958
8244,Esports Jorma Trekking,42.462655,1.490262
9216,Perfumeria Ariane,42.543287,1.734945
8246,Esports Lasmolles,42.54099,1.733677
19221,Sportech - Sports Outlet,42.508699,1.534958
9218,Perfumeria Cases-Baro,42.46511,1.491781
9697,Taller Dinamic,42.499839,1.508857
8250,Esports Llobet,42.509125,1.529781
9699,Taller M. Vaz,42.503089,1.519863
9220,Perfumeria El Trianon,42.508921,1.528779
19230,Quicksilver,42.508699,1.534958
8252,Esports Míægic Bikes,42.508963,1.536412
9701,Taller Mecanic Motos Quad Rapid - TMMQR,42.511437,1.540682
9703,Taller V.E.C (Vehicles d'Epoca i Col.leccií_),42.561635,1.601227
19232,L'occitane en Provence,42.508686,1.534797
9222,Perfumeria Fruits & Passion,42.511479,1.538448
9705,Tallers K-Jetronic,42.506195,1.51526
8258,Esports Nam,42.461625,1.490544
8262,Esports Pal,42.54519,1.475422
19266,Safari,42.508687,1.534798
9707,Tallers Mateu,42.511425,1.548101
19271,Casa Tudel,42.508719,1.540842
9226,Perfumeria Gala,42.507516,1.520975
9709,Tango,42.508693,1.534671
19272,Supermercat Gautxo,42.509082,1.543567
9711,Tapisseria i Decoracií_ Bigordíæ,42.50542,1.515896
9715,Tecnic Esports,42.53451,1.586781
9717,Tecnojob,42.492194,1.495948
9719,Tecnomobil,42.501012,1.519066
9232,Perfumeria Gala,42.542971,1.731906
9721,Teixido's,42.507239,1.531796
9723,Teixits Joana,42.545427,1.51519
9236,Perfumeria Gala,42.507834,1.523227
20046,LBD - Little Black Dress,42.507661,1.531674
9727,Temptacií_,42.511595,1.537343
8684,Intimitats Dona,42.508396,1.527328
9733,Tendencies,42.508719,1.540972
9735,Tendencies - Un Mon de Cortines,42.532688,1.5758
9737,Textura,42.513673,1.534004
9242,Perfumeria Gala,42.508669,1.536477
22012,Don Pelai 2,42.506712,1.530253
8690,J&M Electrí_nics,42.508547,1.534841
9244,Perfumeria Gala,42.508578,1.535294
9739,The Cigar Shop Andorra,42.508198,1.525769
22014,Centre d'estíÂtica i perruqueria Nova Imatge,42.547104,1.514836
8694,J.D.A. Moto Quad,42.503801,1.514099
9246,Perfumeria Gala,42.542335,1.733261
9741,The Cigar Shop Pas,42.543024,1.735097
22020,Cerveses Alpha,42.569167,1.489207
8696,Jack & Jones / Vero Moda,42.508693,1.534671
9248,Perfumeria Gala,42.542013,1.734078
8698,Jadeita,42.508248,1.529302
22159,Cottet íÍptica i Audiologia,42.508336,1.530675
22160,íÍptica Prestigi,42.508293,1.526739
9250,Perfumeria Gala,42.508679,1.540076
9749,Tocom,42.532807,1.576404
8700,Javier Simorra,42.507253,1.532802
9751,Tocom II,42.506755,1.530385
8702,Jean Louis David,42.507868,1.524506
9753,Top Moto / Honda,42.504742,1.515183
9252,Perfumeria Gala,42.54281,1.733798
9755,Tot Bany,42.509879,1.531421
8704,Jeans Culte,42.508153,1.525791
22234,Diva Erí_tic Centre,42.507934,1.537762
9757,Tot Cuina,42.505036,1.51985
8706,Jean's Parc 2,42.54276,1.733944
9254,Perfumeria Gala,42.542313,1.733155
22290,Supermercat Ecler,42.534949,1.587741
9761,Tota Talla,42.508825,1.541235
9258,Perfumeria Gala,42.543638,1.732854
8296,Esports Pirot I,42.579526,1.650082
8708,Jessica,42.508663,1.538516
9763,Toti,42.506514,1.529414
8300,Esports Pirot III,42.54054,1.733689
22382,Si o Si,42.507553,1.521359
9765,Totled,42.501695,1.512052
8712,Joguines Tic Toc,42.508294,1.527402
9264,Perfumeria Gala,42.542881,1.733336
8306,Esports Pirot VII,42.531705,1.699017
9771,Tramit,42.508491,1.533907
104126,Jormabike Experience,42.508164,1.528879
9266,Perfumeria Gala,42.543163,1.733761
22394,Destil.leries el Serrat,42.580149,1.651174
104127,Jormatrail,42.508164,1.528879
9773,Transbord,42.508295,1.526206
9268,Perfumeria Gala,42.540663,1.733642
8312,Esports Pirot XI,42.564057,1.525657
22396,Floristeria Art i Flor,42.507369,1.520032
9775,Transfert,42.541981,1.733753
8314,Esports Rentaski,42.538589,1.733281
8718,Calzedonia,42.542327,1.733898
22397,Luo Men's Wear,42.50744,1.532923
9272,Perfumeria Gala,42.5425,1.73445
9781,Tu i Jo,42.507932,1.521376
22399,Monicci,42.509972,1.531451
22401,Supermercat del Sud,42.542627,1.731922
9785,Ultimate,42.508703,1.539438
9274,Perfumeria Gala,42.542416,1.733227
104333,Jouí©Club Andorra,42.508478,1.527514
9787,Unipunt,42.50758,1.529739
9276,Perfumeria Gala,42.54326,1.733123
22455,Rustic Corner,42.545522,1.519044
9278,Perfumeria Gala,42.541999,1.733847
9791,Unipunt II,42.545702,1.514807
9280,Perfumeria If,42.508651,1.537965
9793,012 Benetton,42.508699,1.534958
125969,MAVID PAS,42.542913,1.734838
9282,Perfumeria If,42.505705,1.530061
8328,Esports Sportman II,42.540485,1.733742
9795,Uomo Spazio,42.507287,1.529117
22460,Imporex Salut,42.546707,1.513999
8334,Esports Urbans Zones,42.541762,1.733209
126019,Ovs Kids,42.508699,1.534958
8338,Esports Wapiti,42.541188,1.73371
9284,Perfumeria If,42.542384,1.732417
22461,Perruqueria Easy Cut,42.506317,1.521835
9797,Urban,42.508062,1.524814
126025,Viladomat Funicamp,42.535643,1.588112
9799,Uterqí_e,42.508477,1.535157
22754,Jackie jean,42.51008,1.538786
8342,Establiments B. Pantebre,42.508214,1.525866
9286,Perfumeria If,42.50826,1.530493
8344,Establiments Bonell,42.576872,1.666882
126041,Perfumeria Luxury,42.44739,1.481671
8346,Establiments Borges,42.509142,1.539392
9801,Va i Ve,42.506935,1.530683
22756,Boutique Maletes (Punt de Trobada),42.453045,1.486625
9288,Perfumeria Jí_lia Illa Carlemany,42.508537,1.534449
22757,Lolí‚,42.50862,1.536924
8350,Establiments Isidre Planes,42.462499,1.491096
9803,Va i Ve II,42.507493,1.520517
9290,Perfumeria Jí_lia 10,42.508272,1.52607
22758,Chicco,42.507661,1.531674
9805,Va i Ve III,42.508488,1.536268
9294,Perfumeria Jí_lia 15,42.508658,1.540471
131182,Now,42.508636,1.537474
8358,Estacií_ de Servei A.R.A.P.,42.45288,1.487381
9807,Verba & Dpeus,42.509264,1.529986
9296,Perfumeria Jí_lia 18,42.508299,1.531859
9809,Viana Guix i Decoracií_,42.50462,1.523255
28308,Bebe Major,42.5079,1.533591
8362,Estacií_ de Servei Artal 1,42.508125,1.539813
9811,Video Jungla 2,42.512527,1.536305
9298,Perfumeria Jí_lia 2,42.507788,1.523086
33839,U Express Encamp,42.532985,1.577538
8364,Estacií_ de Servei Artal 2,42.510504,1.54812
9813,Viladomat Andorra,42.50821,1.53238
9300,Perfumeria Jí_lia 20,42.508645,1.539391
8366,Estacií_ de Servei Centre Comercial River I,42.4551,1.486314
9815,Viladomat el Tarter,42.579653,1.648077
9302,Perfumeria Jí_lia 22,42.507936,1.524818
8368,Estacií_ de Servei Centre Comercial River II,42.45304,1.486797
37995,Promí_sica Andorra,42.509512,1.542115
9304,Perfumeria Jí_lia 5,42.508617,1.536247
8370,Estacií_ de Servei CEPSA l'Orri,42.506907,1.524568
135919,Skibagbaby,42.506285,1.5218
9819,Viladomat Grau Roig,42.531762,1.69887
9306,Perfumeria Jí_lia 6,42.508412,1.533146
8372,Estacií_ de Servei CEPSA La Bartra,42.521674,1.559093
9821,Viladomat Kilvil,42.508797,1.53815
136159,Els Escaubells,42.497958,1.517362
9308,Perfumeria Jí_lia 8,42.506278,1.529698
8374,Estacií_ de Servei CEPSA Riu Blanc,42.531844,1.5798
9823,Viladomat La Massana,42.54697,1.514375
9310,Perfumeria Jí_lia Andorra,42.508242,1.52749
8376,Estacií_ de Servei CEPSA Fontaneda,42.460221,1.489141
9825,Viladomat Nens,42.508801,1.537328
8378,Estacií_ de Servei CEPSA L'Obac,42.496059,1.506605
9312,Perfumeria Jí_lia Centre,42.508536,1.53495
9827,Viladomat Paul & Shark,42.508892,1.537978
8380,Estacií_ de Servei CEPSA OROS Andorra,42.504754,1.524192
9314,Perfumeria Jí_lia Escaldes,42.508993,1.54316
9829,Viladomat Rí_buls,42.53199,1.69595
137534,Basar Valira Tot Lego,42.509056,1.540736
9316,Perfumeria Jí_lia Onix,42.508327,1.530355
8382,Estacií_ de Servei ELF Oros Cap del Port,42.539955,1.71958
9831,Viladomat Solanelles,42.541982,1.659997
8386,Estacií_ de Servei BP Santa Coloma,42.497257,1.502059
9318,Perfumeria Jí_lia Pas 1,42.542471,1.734401
137536,Caves Manacor,42.580149,1.651174
8788,Kalidas,42.508873,1.529101
9833,Vinci,42.507585,1.524076
9835,Vinci Bis,42.508676,1.538
137573,Comerí_ Ll2,42.506515,1.529133
8388,Estacií_ de Servei BP El Tarter,42.57948,1.639849
9320,Perfumeria Jí_lia Pas 2,42.542337,1.733015
8790,Kars Tallers,42.505117,1.516263
45455,Yorky's,42.507202,1.532732
9322,Perfumeria Jí_lia Pas 3,42.542166,1.732215
138553,L'Escapada - Outlet sabates,42.506545,1.529956
8390,Estacií_ de Servei BP Encamp,42.522214,1.559538
8794,Kiehl's,42.508539,1.534701
45456,Perruqueria Cabells d'Or,42.506115,1.530639
8392,Estacií_ de Servei ELF Valira,42.47418,1.491069
138556,Timberland,42.508566,1.534832
9324,Perfumeria Jí_lia Pas 4,42.54297,1.734106
8798,Kit Descans,42.504758,1.518761
9847,We Ar,42.50803,1.525522
7730,100 % Equip Moto,42.500853,1.509797
45457,Perruqueria Antonia,42.507195,1.521397
8394,Estacií_ de Servei ELF Terres de l'Obac,42.531844,1.5798
9326,Perfumeria Jí_lia Pas 5,42.543069,1.735171
138558,Boulevard 14,42.508176,1.526133
9851,WOM,42.508667,1.536734
45459,Casa Domi,42.508892,1.542675
8396,Estacií_ de Servei ELF Encamp-centre,42.530532,1.572491
8802,K-Tuin,42.508843,1.52856
9853,Xapí_,42.508208,1.52575
9328,Perfumeria Jí_lia Pas 6,42.542766,1.733769
8398,Estacií_ de Servei ELF La Massana,42.550178,1.511151
138592,Casa Folch,42.439262,1.491037
9855,Xapí_,42.506939,1.530662
8808,L&D Esports,42.542273,1.732688
9859,Xarxa Soft Informíætica,42.471163,1.493465
7738,ADAS - Venta de material informíætic,42.51134,1.534248
9330,Perfumeria Jí_lia River,42.454352,1.486842
45463,J.M.S. Productes Americans,42.508999,1.529454
8810,La Bauhaus,42.508125,1.529353
8400,Estacií_ de Servei Bordes d'Envalira,42.560701,1.683944
138632,Poltrand,42.595758,1.526389
7740,ADESA - Reparacions informíætiques,42.51134,1.534248
9861,Xicle - Moding,42.509205,1.539723
8812,La Botiga del TíÂ,42.508151,1.522528
45462,Marcs Goya,42.508082,1.536439
8402,Estacií_ de Servei ELF Ordino,42.550472,1.525796
9332,Perfumeria la Perla,42.508468,1.527723
9863,Yamamay,42.508762,1.537244
7742,Adidas Store,42.508545,1.534443
45464,Tot Natura,42.500288,1.513383
8404,Estacií_ de Servei ELF Santa Coloma,42.496134,1.500074
9336,Perfumeria Maria Lluisa,42.4628,1.490274
9865,Yamamay,42.508687,1.534798
7744,Alaminos Motos,42.509612,1.530866
45473,Basar Ginesta,42.510197,1.532153
7748,Albert Decoracií_,42.506941,1.531193
8818,La Casa del Habano,42.509486,1.539781
9338,Perfumeria Orquidia,42.508314,1.532013
9873,Yons,42.507833,1.529286
9877,Zara,42.50823,1.530921
8820,La Casa del Pneumíætic S.A.,42.503684,1.513919
45474,La Sirena Congelats,42.50645,1.528495
7750,Calí_ats Albert,42.507904,1.520426
9340,The Body Shop,42.508649,1.539934
8822,La Casa Dels Tabacs,42.508661,1.539293
8410,Estacií_ de Servei ESSO,42.53986,1.720026
45506,Sabateria Andarax,42.505751,1.520594
9879,Zener Electrí_nica,42.511783,1.540884
7752,Albert Jove Petit,42.507334,1.531756
9342,Perfumeria Tina,42.507064,1.519048
8824,La Casa Dels Tabacs,42.508748,1.537488
8412,Estacií_ de Servei ESSO,42.498998,1.505438
45507,Perruqueria Nou Contrast,42.506852,1.528973
8826,La Cava 2,42.542868,1.734826
9344,Perfumeria Vicky,42.503957,1.514279
7754,Petit Albert,42.507524,1.521172
8414,Estacií_ de Servei ESSO,42.581856,1.662004
45509,Kars Automí_bils,42.504942,1.515909
7758,Alex Boutique - Outlet roba,42.507887,1.529633
9348,Perruqueria Ana Barroca,42.507611,1.528779
8830,La Floristeria del poble,42.536243,1.58246
45510,Renova Imatge,42.506742,1.531358
8832,La Gespa Jardineria,42.545446,1.519087
9350,Perruqueria Bohemia,42.508689,1.540057
8418,Estacií_ de Servei Garal - Ecler,42.533574,1.585604
7760,Alex Boutique,42.508307,1.531909
8420,Estacií_ de Servei Garal - Ecler,42.5366,1.589163
8834,La Llibreria,42.508616,1.529267
7762,Stonefly,42.509027,1.528803
9352,Perruqueria Roc Dolors,42.566398,1.599179
45609,Inter Cí_pia Copisteria,42.506268,1.531148
8836,La míæ de la Mar,42.507485,1.520544
8422,Estacií_ de Servei JULI,42.498123,1.503925
7764,Alex Boutique,42.508489,1.526992
45610,Inter Cí_pia 2 Copisteria,42.505701,1.520423
9354,Pesca Aventura,42.543048,1.731859
8842,La Mina,42.509027,1.539931
7766,Alex Boutique,42.508566,1.534832
45639,Central del Recanvi,42.495163,1.498017
9358,Phonos,42.541793,1.733452
8426,Estacií_ de Servei PRAT SOLA,42.534161,1.579931
