id,name,lat,long,type
11110,Restaurant El Grill (Hotel Novotel),42.507603,1.527379,gastronomy
10852,Restaurant Borda de les Pubilles,42.46258,1.50197,gastronomy
10424,Bar del Centre,42.465253,1.490756,gastronomy
11504,Restaurant La Cava Ronaldo,42.508355,1.52195,gastronomy
44616,Bar Els Barrers,42.496677,1.498109,gastronomy
11112,Restaurant Helios (Hotel Delfos),42.508141,1.538451,gastronomy
10854,Restaurant Borda del Rector,42.582664,1.662712,gastronomy
11506,Restaurant La Coma Snowfood,42.629059,1.497882,gastronomy
44618,Restaurant El Burg,42.50457,1.51511,gastronomy
10426,Bar del Parc,42.534603,1.578662,gastronomy
11114,Restaurant Hong Kong,42.508889,1.536718,gastronomy
10430,Bar Jamaica,42.495736,1.499248,gastronomy
10856,Restaurant Borda del Tremat,42.534481,1.583163,gastronomy
11508,Restaurant La C’_pula (Hotel Plaza),42.506836,1.532335,gastronomy
44626,Bar Segura de la Serra,42.50557,1.514631,gastronomy
10858,Restaurant Borda d'Erts,42.561817,1.496243,gastronomy
44628,Bar Tam Tam,42.504201,1.515057,gastronomy
11510,Restaurant La Dama Blanca (Hotel Andorra Center),42.507681,1.520456,gastronomy
10432,Restaurant L'Estela,42.505165,1.51842,gastronomy
44637,Cafeteria Andorra 2000,42.506073,1.529479,gastronomy
10860,Restaurant Borda Estevet,42.503297,1.519555,gastronomy
11118,Restaurant Hotel Antic,42.58032,1.518885,gastronomy
11512,Restaurant La Dama del Llac,42.52187,1.570423,gastronomy
10434,Bar Restaurant Pic Nic,42.49225,1.496713,gastronomy
44648,Cafeteria La Yoghourteria by Danone,42.508948,1.534742,gastronomy
11120,Restaurant Hotel Arans,42.582182,1.518978,gastronomy
10436,Restaurant Tr’åvol Verd,42.499751,1.508866,gastronomy
11514,Restaurant La Font d'Arans,42.58232,1.519289,gastronomy
10862,Restaurant Borda l'Arena,42.47751,1.472608,gastronomy
44652,Restaurant Sol i Neu Club Hermitage,42.575867,1.669719,gastronomy
11122,Restaurant Hotel Babot,42.555038,1.540418,gastronomy
11516,Restaurant La Graella,42.541975,1.733769,gastronomy
10438,Restaurant Pontones,42.496096,1.502635,gastronomy
10864,Restaurant Borda l'Era del Rossell,42.553602,1.590453,gastronomy
44653,Restaurant Cal Bonavida,42.566501,1.600053,gastronomy
11124,Restaurant Hotel Bringu’©,42.618723,1.539245,gastronomy
11518,Restaurant La Llum d'Oli,42.569071,1.488556,gastronomy
10442,Bar Versalles,42.508119,1.521652,gastronomy
44655,Restaurant El Rebost El Coll de la Botella,42.536523,1.49163,gastronomy
11520,Restaurant La Marmita,42.531777,1.698922,gastronomy
10444,Bar Vilar’_ II,42.593373,1.525549,gastronomy
11126,Restaurant Hotel Catalunya,42.541829,1.733308,gastronomy
44657,Restaurant La Taula dels Amics,42.565872,1.598074,gastronomy
11522,Restaurant Pizzeria La Mosquera,42.536501,1.583169,gastronomy
10446,Bar Benlloch 36,42.506607,1.518479,gastronomy
11128,Restaurant Celler d'en Toni,42.507117,1.531842,gastronomy
10448,Bar Bocateria Os d'or,42.506445,1.530624,gastronomy
11130,Restaurant Hotel Central,42.542916,1.733683,gastronomy
11524,Restaurant l'Ensegur,42.599679,1.531616,gastronomy
44658,Restaurant La Coma,42.579602,1.659126,gastronomy
10872,Restaurant La Llar de l'Artes’_ - Borda Popaire,42.559522,1.685831,gastronomy
44659,Restaurant Hotel Llop Gris,42.578119,1.648361,gastronomy
11526,Restaurant La Nova Forquilla,42.507793,1.53594,gastronomy
10450,Snack-Bar Eurocenter,42.46629,1.491745,gastronomy
10874,Restaurant Borda Raubert,42.559281,1.503268,gastronomy
11134,Restaurant Hotel Cims Pas,42.542347,1.734306,gastronomy
11532,Restaurant La Palmera de la Neu,42.576897,1.667068,gastronomy
44660,Restaurant Alberg Borda Jovell,42.536143,1.516434,gastronomy
10876,Restaurant Borda Vella,42.534888,1.579188,gastronomy
11136,Restaurant Hotel Coma,42.555887,1.535333,gastronomy
11534,Restaurant La Piazza Txindoki,42.507587,1.53144,gastronomy
44662,Restaurant Manacor Grill,42.579005,1.641378,gastronomy
10878,Restaurant La Borda de l'Avi,42.551515,1.510363,gastronomy
11138,Restaurant Hotel Coma-Bella,42.446503,1.494613,gastronomy
11536,Restaurant La Piazza II,42.507562,1.531456,gastronomy
44665,Restaurant Capriccioso,42.534772,1.53382,gastronomy
10880,Cafeteria 1978 Caf’å,42.508691,1.54068,gastronomy
11140,Restaurant Confort,42.542145,1.732342,gastronomy
44667,Restaurant La Cort de Popaire,42.577401,1.666639,gastronomy
11538,Restaurant La Pinosa,42.507777,1.534277,gastronomy
10882,Cafeteria Andorra Center,42.507671,1.520488,gastronomy
11142,Restaurant Co-Pr’_nceps,42.468223,1.49339,gastronomy
44676,Restaurant Merlot,42.577587,1.665186,gastronomy
11540,Restaurant Pizzeria La Plazzeta,42.508477,1.536839,gastronomy
10886,Cafeteria Rialb,42.61851,1.538966,gastronomy
44701,Restaurant Hotel Espel,42.51061,1.54204,gastronomy
11144,Restaurant Hotel Coray,42.535188,1.584949,gastronomy
11542,Restaurant La Relliscada,42.565852,1.597959,gastronomy
10888,Cafeteria Art i Pa,42.507081,1.519077,gastronomy
44703,Restaurant Andburger Zero,42.509106,1.537873,gastronomy
11146,Restaurant Hotel de Les Neus,42.543192,1.734177,gastronomy
10890,Cafeteria Art i Pa SL II,42.507079,1.530951,gastronomy
44711,Restaurant El Serch,42.512199,1.535392,gastronomy
11148,Restaurant Hotel Font d'Argent,42.541736,1.731999,gastronomy
44712,Restaurant Hotel Panorama,42.50778,1.540967,gastronomy
11546,Restaurant La Sangria,42.551958,1.590224,gastronomy
10892,Caf’å de la Rep’_blica,42.544877,1.523793,gastronomy
11150,Restaurant Les Closes,42.508663,1.536895,gastronomy
44735,Restaurant Nogreda,42.500946,1.519072,gastronomy
10898,Caf’© Principal,42.462966,1.490962,gastronomy
11152,Restaurant Hotel Panda,42.543394,1.733372,gastronomy
44746,Restaurant Bar Nou,42.509705,1.531118,gastronomy
11548,Restaurant La Tagliatella,42.508647,1.537131,gastronomy
10900,Cafeteria Self-Service CCA,42.508282,1.530308,gastronomy
44748,Restaurant I’_ (Centre Wellness In’_u),42.51127,1.537525,gastronomy
11155,Restaurant Hotel S’_lvia d'Or,42.50858,1.527969,gastronomy
11550,Restaurant La Tapad'era,42.508117,1.538435,gastronomy
44749,Restaurant Oxalis,41.953669,2.639749,gastronomy
11156,Restaurant Hotel Sant Eloi,42.458155,1.487768,gastronomy
10908,Bar l'Autom’_bil (Hotel Tropical),42.512483,1.550789,gastronomy
11552,Restaurant La Taverna del Pa amb Tom’_quet,42.508679,1.539105,gastronomy
44758,Restaurant Hotel Sant Jordi,42.506434,1.518407,gastronomy
10910,Cafeteria Restaurant Marticella,42.508426,1.533666,gastronomy
11160,Restaurant Hotel Sporting,42.541714,1.733775,gastronomy
44759,Restaurant Font del Puial,42.506747,1.517038,gastronomy
11554,Restaurant La Taverna d'Excalibur,42.508742,1.54021,gastronomy
10914,Cafeteria Coll Blanc,42.533856,1.720304,gastronomy
11164,Restaurant Cheese's Art,42.508647,1.537979,gastronomy
44760,Restaurant Pizzeria Angelo & Friends,42.507336,1.533083,gastronomy
11556,Restaurant La Torrada,42.553063,1.487925,gastronomy
10916,Cafeteria Croissant Express,42.541734,1.732868,gastronomy
44761,Restaurant La Brasa d'en Josep,42.494074,1.499897,gastronomy
11166,Restaurant La Cirera,42.534597,1.587114,gastronomy
11558,Restaurant La Vaqueria,42.531777,1.698922,gastronomy
10918,Granja Diva,42.50995,1.531635,gastronomy
44769,Restaurant La Adelita Taqueria Cantina Mexicana,42.507764,1.52194,gastronomy
11168,Restaurant La Copa,42.541819,1.731825,gastronomy
11560,Restaurant L'Abarset,42.579031,1.649518,gastronomy
44771,Restaurant M’©s Bo,42.509972,1.531451,gastronomy
10920,Cafeteria Dol’_ i Salat,42.510514,1.541085,gastronomy
11170,Restaurant La Cuina d'en Marvic,42.508691,1.54057,gastronomy
11562,Restaurant L'Aig’_eta,42.505191,1.525394,gastronomy
44772,Restaurant Aparthotel Font Verd,42.507347,1.530704,gastronomy
10922,Restaurant l'Arrosseria 2,42.555637,1.533433,gastronomy
11172,Restaurant La Di Roma,42.540924,1.733651,gastronomy
11564,Restaurant L'Arrosseria,42.507168,1.521413,gastronomy
44773,Restaurant L'Aquari,42.500273,1.517553,gastronomy
10924,Cafeteria El Rac’_ del Xurro,42.507018,1.528655,gastronomy
11174,Restaurant La Malagueta,42.542084,1.73165,gastronomy
44942,Restaurant Vietnam Gourmet,42.506615,1.530659,gastronomy
11568,Restaurant L'Entrec’‚te,42.509248,1.539443,gastronomy
10926,Pastisseria El Tortell III,42.50735,1.531788,gastronomy
11176,Restaurant La Raclette,42.541789,1.73223,gastronomy
44943,Restaurant Coma,42.506925,1.520784,gastronomy
11570,Restaurant L'Era d'en Jaume,42.596366,1.526912,gastronomy
11178,Restaurant La Taverna Italiana,42.508691,1.54006,gastronomy
45445,Granja Restaurant L'Estaci’_,42.505593,1.527784,gastronomy
11572,Restaurant L'Ermita,42.553883,1.590266,gastronomy
11182,Restaurant La Toscana (Hotel Tropical),42.512886,1.551229,gastronomy
45642,Bon Dia Caf’© Tem’_tic,42.508389,1.521566,gastronomy
45772,Ciber Caf’å Selenites,42.508714,1.521395,gastronomy
11184,Restaurant L'Enoteca,42.510031,1.539752,gastronomy
11576,Restaurant Les Fargues,42.563167,1.526764,gastronomy
45783,Restaurant Nostrum S.L.,42.506762,1.530468,gastronomy
11186,Restaurant Les Barques,42.508527,1.535892,gastronomy
11580,Bar l'Estadi,42.502415,1.514611,gastronomy
45818,Restaurant Andorra Doner Kebab,42.50678,1.528792,gastronomy
11188,Restaurant McDonald's,42.507979,1.524892,gastronomy
11582,Borda Eulari,42.534937,1.524735,gastronomy
45831,Restaurant La terrassa del Sol’_,42.566261,1.598771,gastronomy
46075,Frankfurt Callaueta,42.506326,1.529112,gastronomy
11192,Restaurant Nou Vertical,42.556628,1.533637,gastronomy
11584,Restaurant L'Hort de Casa,42.561838,1.496402,gastronomy
46078,Restaurant Viena Escaldes,42.508743,1.53602,gastronomy
11194,Restaurant Pizzeria Magna,42.508125,1.529127,gastronomy
11586,Restaurant L'Hortell,42.631851,1.499709,gastronomy
46420,Vodka Bar,42.531712,1.698895,gastronomy
11196,Restaurant Pizzeria Primavera,42.507026,1.529996,gastronomy
11588,Restaurant Llac i Cel,42.521617,1.571345,gastronomy
46683,Restaurant El Kilombo,42.506245,1.518115,gastronomy
11198,Restaurant Pizzeria Uruguaia,42.462984,1.491147,gastronomy
11590,Restaurant L'Ovella,42.533848,1.587986,gastronomy
46938,Cafeteria La Caseta de xocolata,42.508748,1.53999,gastronomy
47038,Borda Casa Vella Pal’©s,42.543661,1.523312,gastronomy
11200,Restaurant Pizzeria Ven’åcia,42.462614,1.491177,gastronomy
11592,Restaurant Ca la Lydia,42.544467,1.47836,gastronomy
11594,Restaurant Mallador del Guillem,42.535706,1.583233,gastronomy
11202,Restaurant Plat'in,42.507485,1.531799,gastronomy
68114,Cafeteria Caf’© Cal Pepo,42.512816,1.534898,gastronomy
11596,Restaurant Mama Mar’_a,42.50807,1.524965,gastronomy
11204,Restaurant Plat’_,42.507097,1.526434,gastronomy
68128,Cafeteria Hotel Naudi,42.576831,1.666104,gastronomy
78492,Piscolabis,42.508594,1.530707,gastronomy
11598,Restaurant Cal Marquet - La Viniteca,42.508632,1.535267,gastronomy
78502,Trattoria Il Figaro,42.507988,1.522233,gastronomy
11206,Restaurant Quo Vadis,42.573337,1.483382,gastronomy
11600,Restaurant Marquet Gourmeterie,42.509082,1.539717,gastronomy
93353,Restaurant Udon Andorra,42.508123,1.534116,gastronomy
11208,Restaurant Rac’_ d'en Josep,42.505306,1.519831,gastronomy
11602,Restaurant Memfis (Hotel Delfos),42.508082,1.538413,gastronomy
135147,Restaurant El Raco Burgues,42.555655,1.533073,gastronomy
11210,Restaurant R’_pid Pasta,42.539198,1.733319,gastronomy
136258,Aspen,42.576869,1.666837,gastronomy
11606,Restaurant Minim's,42.5072,1.520759,gastronomy
11214,Restaurant Reial Pirineus,42.542141,1.730958,gastronomy
136260,Bar 4 i Tres,42.505492,1.528386,gastronomy
11216,Restaurant Sport Hotel Village,42.576132,1.669034,gastronomy
136262,Buda Espai Andorra,42.50052,1.512471,gastronomy
11610,Restaurant El Mol’_ de la Pla’_a,42.572597,1.483995,gastronomy
11218,Restaurant 120,42.50845,1.53343,gastronomy
136371,Caf’å Goa,42.54258,1.517299,gastronomy
11612,Restaurant Mol’_ del Peano,42.567835,1.602384,gastronomy
136387,Cerveseria L'Abadia,42.508078,1.521907,gastronomy
11220,Restaurant 1940 - Hotel Pyr’©n’©es,42.507414,1.519675,gastronomy
11614,Restaurant Mol’_ dels Fanals,42.533315,1.516312,gastronomy
136393,Blue Night,42.505466,1.528459,gastronomy
11224,Restaurant Hotel Abba Xalet Suites,42.532591,1.518441,gastronomy
136395,Cerveseria Ibeer,42.54193,1.731749,gastronomy
11226,Restaurant Piolets & Spa,42.577639,1.663914,gastronomy
136410,Cisco's,42.572725,1.48397,gastronomy
11618,Restaurant Origen,42.575617,1.670887,gastronomy
11228,Restaurant Al Solet d'It’_lia,42.508228,1.535514,gastronomy
136423,Discoteca Bilboard,42.541532,1.732034,gastronomy
11620,Restaurant Oriol,42.509193,1.53977,gastronomy
11232,Restaurant Pizzeria Angelo,42.50773,1.534261,gastronomy
136425,Discoteca 4ever,42.505565,1.519458,gastronomy
11622,Restaurant Pampa,42.578165,1.479391,gastronomy
136795,El Teu Espai Cocktail,42.508429,1.521231,gastronomy
11234,Restaurant Arlequ’_ Pizza,42.565819,1.597529,gastronomy
11624,Restaurant Papanico,42.50758,1.521521,gastronomy
136799,El Rana Bar,42.506484,1.53125,gastronomy
11236,Restaurant Arrels,42.575878,1.670183,gastronomy
11626,Restaurant Parador Santa Coloma,42.493547,1.497821,gastronomy
136800,El meu raconet,42.511785,1.540449,gastronomy
11238,Restaurant Arrosseria Pi de Migdia,42.578441,1.645994,gastronomy
136802,L'Albert Rabassut,42.577055,1.667309,gastronomy
11240,Restaurant Hotel i Termes Carlemany,42.509211,1.544384,gastronomy
11630,Restaurant Piolets Park & Spa,42.577592,1.664042,gastronomy
136804,Festa Andorra,42.50456,1.522194,gastronomy
11242,Restaurant Bamb’_ (Hotel Palarine),42.561501,1.497488,gastronomy
11634,Restaurant Pizzeria Angelo,42.545089,1.515073,gastronomy
11244,Restaurant Bellp’_,42.503825,1.514091,gastronomy
136808,La Birreria,42.507352,1.521513,gastronomy
11636,Restaurant Pizzeria Angelo,42.46939,1.492588,gastronomy
11246,Restaurant Benito,42.533133,1.579092,gastronomy
11640,Restaurant Pizzeria Casa Teva,42.500334,1.508026,gastronomy
136824,Lux’_ria Caf’© Teatre,42.506812,1.52096,gastronomy
11250,Restaurant La Cuina d'en Joan,42.546755,1.514053,gastronomy
136826,M’_n Bohemi,42.545876,1.516945,gastronomy
11642,Restaurant Pizzeria Coll d'Ordino,42.554074,1.533532,gastronomy
11252,Restaurant Bonet,42.545523,1.476452,gastronomy
136829,Milwaukee Pub,42.542117,1.731629,gastronomy
11644,Restaurant Pizzeria La Cantina,42.508206,1.521596,gastronomy
136830,Pikolo,42.505092,1.527491,gastronomy
11254,Restaurant Borda de l'Hort’_,42.579012,1.639429,gastronomy
11646,Restaurant Pizzeria La Mossegada,42.508964,1.529149,gastronomy
136836,Pub Xaloc,42.55668,1.533647,gastronomy
11256,Restaurant Buda Espai Andorra,42.500556,1.512659,gastronomy
136837,Pub Sensenom Rock,42.509355,1.530477,gastronomy
11652,Restaurant R’_stic Chic,42.507906,1.534272,gastronomy
136840,Pub Sagardotegi Herri,42.577837,1.479807,gastronomy
11258,Restaurant Bufet La Caubella,42.536523,1.49163,gastronomy
136841,Pub Polaris,42.507852,1.534425,gastronomy
11654,Restaurant Sagardotegui,42.573826,1.482883,gastronomy
11260,Restaurant Ski Plaza,42.565811,1.59739,gastronomy
136843,Pub La Gruta,42.509416,1.54061,gastronomy
11658,Restaurant Sancho - Panza,42.468012,1.493546,gastronomy
11262,Restaurant Ca la Conxita,42.508792,1.522307,gastronomy
136844,Pub Indiana,42.509482,1.545392,gastronomy
11660,Restaurant Self-Service Arinsal,42.534615,1.471653,gastronomy
11264,Restaurant Ca la Padrina Carmen,42.5675,1.601269,gastronomy
136845,Pub Iceberg,42.576735,1.667669,gastronomy
11664,Restaurant Self-Service Punt de Trobada,42.448035,1.481756,gastronomy
136852,Popaire&Pussycat Disco,42.577377,1.666612,gastronomy
11266,Restaurant Indalo,42.509952,1.531574,gastronomy
11666,Restaurant Serradells,42.499828,1.518549,gastronomy
11268,Restaurant Caf’å la Resid’åncia,42.543161,1.731833,gastronomy
136853,Pub Corinthia,42.508232,1.535431,gastronomy
11670,Restaurant Siracusa (Hotel Siracusa),42.509079,1.543323,gastronomy
136854,Quo Vadis Pub,42.573337,1.483382,gastronomy
11270,Restaurant Pizzeria Cal Lul’_,42.565819,1.597009,gastronomy
136855,Shusski Bar,42.533795,1.580304,gastronomy
11672,Restaurant Sol i Neu Fast Food,42.576205,1.667928,gastronomy
11272,Restaurant Cal Padr’_,42.541852,1.732195,gastronomy
136856,Tabola Club,42.54524,1.516027,gastronomy
11674,Restaurant Steak House - Gall de Bosc,42.577213,1.647906,gastronomy
11274,Restaurant Cal Silvino,42.545994,1.517057,gastronomy
136857,Surf Pizza,42.572417,1.483031,gastronomy
11678,Restaurant Tat’_,42.505191,1.525372,gastronomy
11276,Restaurant K l'Irina,42.506963,1.528661,gastronomy
136860,The Camden,42.509327,1.53667,gastronomy
11680,Restaurant Taverna Angel Belmonte,42.507421,1.530812,gastronomy
11280,Restaurant Cal Tonet,42.573097,1.518705,gastronomy
136861,Temple Bar,42.507753,1.535302,gastronomy
136879,Irish Pub (Hotel M’_gic),42.546913,1.515546,gastronomy
11682,Restaurant Taverna Comapedrosa,42.571924,1.483629,gastronomy
11282,Restaurant Caliu d'en Josep,42.536398,1.582723,gastronomy
136880,Sport Commencal,42.561628,1.496823,gastronomy
136882,Derby Irish Pub,42.571894,1.484565,gastronomy
11284,Restaurant C’_mping Borda Ansalonga,42.568289,1.521907,gastronomy
11684,Restaurant Taverna d'en Mallol,42.50701,1.531788,gastronomy
136883,La Tasca (Hotel Arinsal),42.573648,1.482994,gastronomy
136884,Pub Cheers,42.542486,1.517196,gastronomy
136888,Fill de Tapa,42.469495,1.493154,gastronomy
11286,Restaurant Can Benet,42.507261,1.520496,gastronomy
11686,Restaurant Tic Tapa,42.508367,1.535897,gastronomy
136895,Croma,42.541555,1.731497,gastronomy
11288,Restaurant Can Fontcuberta,42.536387,1.58369,gastronomy
136897,Video Pub Kyu,42.540671,1.731324,gastronomy
136898,Nemo (Hotel Llop Gris),42.578106,1.648428,gastronomy
136902,La Nau Blava,42.506026,1.532211,gastronomy
11690,Restaurant Topic,42.556511,1.534575,gastronomy
11290,Restaurant Can Manel,42.506403,1.515821,gastronomy
136927,Pub Camping Pla,42.566167,1.610184,gastronomy
136928,Havana Club,42.54237,1.731387,gastronomy
11692,Restaurant Trattoria Riba Escorxada,42.578441,1.645994,gastronomy
136930,Disco-Pub Mil.linium,42.509487,1.530513,gastronomy
11292,Restaurant Can Pep,42.582928,1.662691,gastronomy
136931,Restaurant Hotel Euro Esqu’_ E.T.,42.579095,1.657939,gastronomy
136936,Restaurant Hotel Refugi dels Isards,42.543279,1.735089,gastronomy
11694,Restaurant Trovi Punt de Trobada,42.448035,1.481756,gastronomy
136938,Bar Restaurant La Perla Negra,42.541767,1.731738,gastronomy
11294,Restaurant Can Pere,42.535422,1.524911,gastronomy
11696,Restaurant Valira (C’_mping),42.501703,1.515169,gastronomy
136939,Dylan's,42.579725,1.649518,gastronomy
11298,Restaurant El Cap Bo,42.508734,1.532335,gastronomy
136951,Pub-discoteca Tumbao,42.506628,1.534118,gastronomy
11700,Restaurant Versailles,42.50792,1.522079,gastronomy
136954,Madison Caf’å,42.540899,1.731786,gastronomy
136959,Pub Son Son,42.505971,1.517744,gastronomy
11300,Restaurant Carmen,42.475836,1.48732,gastronomy
11702,Restaurant Versi’_ Original V.O,42.544765,1.514955,gastronomy
136962,Restaurant Hotel Solana Arinsal,42.571347,1.486049,gastronomy
11302,Restaurant Casa Canut - La Barra del Canut,42.508568,1.535704,gastronomy
11704,Restaurant Vilarrasa,42.508272,1.521311,gastronomy
136966,Broc’©liAnd,42.508031,1.522261,gastronomy
137020,Taverna a Batea,42.533708,1.580936,gastronomy
137021,Restaurant Alaska (Aparthotel Alaska),42.5417,1.731425,gastronomy
11304,Restaurant Casa Canut - La Grandalla dels Set P’åtals,42.50856,1.535704,gastronomy
11706,Restaurant San Telmo,42.465734,1.495101,gastronomy
137104,Restaurant Judith,42.543314,1.733028,gastronomy
11306,Bar Restaurant Casa Leon Armengol,42.556722,1.533226,gastronomy
137106,Restaurant Lizarran,42.541365,1.732675,gastronomy
137108,Restaurant El Xalet Suisse,42.541063,1.731557,gastronomy
137112,Restaurant El Fogo Negre,42.541989,1.731826,gastronomy
11710,Restaurant Solaris,42.541435,1.730176,gastronomy
137113,Restaurant Hotel Llac Negre,42.544702,1.73121,gastronomy
137116,Bar Rac’_ de l'Entrep’_,42.542032,1.734076,gastronomy
137117,Snack-Bar El Xalet,42.542984,1.734258,gastronomy
11712,Restaurant Sushi and Gong,42.508043,1.522707,gastronomy
137119,Restaurant Oh! Burger Lounge,42.541593,1.732696,gastronomy
137121,Bernardo Monteiro,42.541767,1.731741,gastronomy
11310,Restaurant Casa Teresa,42.507955,1.528832,gastronomy
137122,Paddy's Irish Bar,42.541553,1.732319,gastronomy
11714,Restaurant Taverna Americana,42.543461,1.732138,gastronomy
137130,La Taverna del Pas,42.543323,1.731925,gastronomy
11312,Restaurant Cava Moreneta,42.535633,1.581645,gastronomy
137131,Snack-Bar Manzano (Apartaments Tur’_stics Manzano),42.541808,1.730663,gastronomy
137132,Restaurant L'Entrecot de Fran’_a,42.54379,1.732167,gastronomy
11716,Restaurant Taverna Andaluza,42.506207,1.530814,gastronomy
137133,Restaurant Hotel La Cabana,42.552952,1.533135,gastronomy
11314,Restaurant Central Germans Ferreira,42.505596,1.525997,gastronomy
11720,Restaurant Taverna Cal Forest,42.508758,1.537238,gastronomy
137135,Casa Auviny’_,42.453412,1.492416,gastronomy
137136,Restaurant Aparthotel Rialb,42.617493,1.537913,gastronomy
11316,Restaurant Centre Comercial S’_per U,42.508289,1.530415,gastronomy
11722,Restaurant The Burger Lounge,42.508632,1.535267,gastronomy
11318,Restaurant Cerro Otto,42.56984,1.487614,gastronomy
137139,Restaurant Hotel Sant Miquel,42.568208,1.52154,gastronomy
11724,Restaurant Bar Xup Xup,42.508189,1.539191,gastronomy
137138,Celler Mas Berenguer,42.459707,1.485573,gastronomy
11322,Restaurant Cisco's,42.572778,1.483981,gastronomy
137143,Bar Restaurant Babi,42.55656,1.533835,gastronomy
11324,Restaurant Comtes d'Urgell (Hotel Comtes d'Urgell),42.510704,1.541176,gastronomy
137144,Restaurant Istanbul Kebab i Pizzeria,42.545416,1.514973,gastronomy
11732,Restaurant El Grill - Expresso,42.536523,1.49163,gastronomy
137145,La Taverna de Pal,42.535931,1.492492,gastronomy
137149,Restaurant R’_stic,42.535931,1.492492,gastronomy
137150,Refugi d'Arinsal,42.573616,1.469886,gastronomy
11326,Restaurant Caldea,42.511597,1.537338,gastronomy
11737,Snack-Bar Bufet Arinsal,42.573107,1.470905,gastronomy
137151,Borda Sabat’© 1944,42.445663,1.475496,gastronomy
11742,Granja La Clariana,42.504281,1.51401,gastronomy
11328,Restaurant D’©j’_ Vu,42.571914,1.484574,gastronomy
137153,Casa Beal,42.472395,1.497311,gastronomy
11744,Restaurant Lorenzo's,42.505499,1.518999,gastronomy
137157,Restaurant Luis XV (Hotel Diana Park),42.573994,1.482189,gastronomy
11332,Restaurant del Prat Gran,42.548338,1.512991,gastronomy
137158,Restaurant Hotel Xalet Verd’_,42.574732,1.48193,gastronomy
11746,Cafeteria Passatemps Dol’_,42.506864,1.525624,gastronomy
11334,Restaurant L'Oliv’©,42.50771,1.531911,gastronomy
11750,Restaurant El Pa Torrat,42.506808,1.528883,gastronomy
11336,Restaurant Delizioso,42.532971,1.524096,gastronomy
137162,Restaurant Apartaments Tur’_stics Sant Rom’_,42.567222,1.489946,gastronomy
137163,Bar Ciutat Invicta,42.541588,1.5162,gastronomy
11754,Restaurant La Quadra,42.476378,1.488862,gastronomy
11338,Restaurant Deu Sol,42.586124,1.665158,gastronomy
137164,El Xiringuito de Pal,42.535931,1.492492,gastronomy
137166,Snack-Bar El Rac’_ dels Amics,42.542161,1.517366,gastronomy
137168,Cr’épes and Go,42.535931,1.492492,gastronomy
11340,Restaurant Don Denis,42.508386,1.536407,gastronomy
11760,Bar Rac’_ d'en Pere,42.509043,1.542935,gastronomy
11342,Restaurant Don Pernil,42.494932,1.497703,gastronomy
11762,Bar Sinatra,42.508434,1.536326,gastronomy
11766,Pizzeria Cal Cub’_,42.506433,1.516054,gastronomy
11346,Restaurant Dos Ca’_adors,42.507524,1.522368,gastronomy
11768,Cafeteria Veritas,42.50811,1.528988,gastronomy
11348,Restaurant Dylan's,42.579928,1.651629,gastronomy
11770,Restaurant El Pi (Hotel Roc Blanc),42.509264,1.539438,gastronomy
11350,Restaurant El Bon Rac’_,42.495106,1.504494,gastronomy
14114,Restaurant The Family Arms,42.507496,1.522937,gastronomy
11352,Restaurant El Bosc,42.56979,1.487682,gastronomy
18064,Restaurant Eatalian Republic,42.50704,1.526075,gastronomy
11354,Restaurant El Carlit de Neu,42.54071,1.733775,gastronomy
18421,Restaurant Pas del Cabirol,42.577933,1.62904,gastronomy
11356,Restaurant El Carrer’_,42.53003,1.572536,gastronomy
18431,Restaurant El Saler,42.580575,1.640753,gastronomy
11358,Restaurant El Cresper,42.534682,1.580105,gastronomy
19676,Restaurant Piolet,42.577572,1.664482,gastronomy
11360,Restaurant El Crost’_,42.508159,1.522191,gastronomy
20707,Restaurant El Rebost Ib’åric,42.508583,1.535268,gastronomy
11362,Restaurant El Cyrano de Bergerac,42.533943,1.580331,gastronomy
37473,Snack-Bar Pas 83,42.540804,1.731848,gastronomy
11364,Restaurant El Fais’_,42.507908,1.522285,gastronomy
37483,Bar Bo & Gola,42.541365,1.732678,gastronomy
11366,Restaurant Roc de les Bruixes - El Forn,42.56593,1.601536,gastronomy
37486,Bar Font Negre,42.542198,1.732591,gastronomy
37526,Little Rock Caf’å,42.53883,1.73325,gastronomy
37549,Bar Chez Andr’©,42.542719,1.73453,gastronomy
11368,Restaurant El Gargantua,42.539477,1.73349,gastronomy
37691,Bar Restaurant La Borrufa,42.543335,1.732908,gastronomy
11370,Restaurant El Greco,42.507943,1.535511,gastronomy
37694,Bar El Comer’_,42.542193,1.73249,gastronomy
11372,Bufet El Grill (Grans Magatzem Pyr’©n’©es),42.508141,1.523709,gastronomy
37798,Bar Restaurant O Menjar Beure i Diversi’_,42.556516,1.535308,gastronomy
11374,Restaurant El Japo,42.508907,1.528738,gastronomy
39459,Snack-Bar El Bull,42.545625,1.514739,gastronomy
11376,Restaurant El Jard’_ (Hotel Mercure),42.507726,1.527459,gastronomy
39462,Sport Bar,42.534772,1.53382,gastronomy
39463,Bar Don Piacere (Sabors Familiars),42.547039,1.513696,gastronomy
39465,Cafeteria T de Te,42.545845,1.514239,gastronomy
39466,Pub Irland’ås M’_gic La Massana,42.54704,1.515309,gastronomy
39470,Cafeteria La Rialla,42.545027,1.514859,gastronomy
39484,Cusi Caf’å,42.541533,1.518012,gastronomy
