lat,lon,bc,degree
42.5053299,1.5272985,0.004256183,0.000424268
42.5053588,1.5273158,0.003981411,0.000424268
42.5053946,1.5273846,0.004371614,0.000424268
42.5054664,1.5277614,0.004297485,0.000424268
42.5053923,1.5275845,0.004147585,0.000424268
42.5053689,1.5275025,0.004938677,0.000636402
42.5059945,1.5316744,0.10617902,0.000636402
42.5060832,1.5316551,0.07535808,0.000424268
42.506041,1.5316425,0.104919641,0.000636402
42.5059833,1.5316973,0.001945708,0.000424268
42.5059771,1.5317511,0.001128847,0.000424268
42.5059826,1.5317775,0.001155892,0.000424268
42.5060085,1.531819,0.003373513,0.000636402
42.5060319,1.5318326,0.003544987,0.000424268
42.5060816,1.5318232,0.011533881,0.000636402
42.506115,1.531769,0.010378464,0.000424268
42.5061186,1.5317333,0.010477664,0.000424268
42.5066879,1.532012,0.002749146,0.000636402
42.5067723,1.5321347,0.001137665,0.000636402
42.506753,1.5321724,0.000443715,0.000424268
42.5067048,1.5321954,0.000146773,0.000424268
42.5066694,1.5321797,0.001332318,0.000636402
42.5066485,1.5321502,0.002124552,0.000636402
42.5066387,1.5321066,0.001327586,0.000424268
42.5066498,1.5320506,0.001313607,0.000424268
42.5067375,1.5320172,0.000284117,0.000424268
42.506756,1.5320348,0.000278822,0.000424268
42.506398,1.532288,0.001217037,0.000424268
42.5066507,1.5322923,0.000901184,0.000424268
42.5066351,1.532501,0.000845132,0.000424268
42.5067012,1.5332147,0.006134055,0.000424268
42.5068364,1.5337088,0.005939965,0.000424268
42.5069565,1.5341881,0.035828607,0.000636402
42.5070756,1.531999,0.001303555,0.000424268
42.5070205,1.5319053,0.002558051,0.000636402
42.506108,1.5236231,0.002346057,0.000424268
42.5059254,1.5237386,0.002135213,0.000424268
42.5054502,1.5239369,0.001213576,0.000424268
42.5053385,1.5238037,0.00084004,0.000424268
42.5051326,1.5232802,0.000187239,0.000424268
42.5051226,1.5191176,0.000864424,0.000424268
42.5051787,1.5195064,0.001294231,0.000424268
42.50527,1.5201013,0.003559313,0.000424268
42.5054209,1.5209202,0.003370169,0.000424268
42.5054962,1.5210328,0.003194712,0.000424268
42.5055754,1.5210495,0.002729232,0.000424268
42.4953208,1.5227957,0,0.000212134
42.4959066,1.5226258,0.000712224,0.000424268
42.4963518,1.5225145,0.000924024,0.000424268
42.4966329,1.5224267,0.001635823,0.000424268
42.4969832,1.5223658,0.002558574,0.000424268
42.4972035,1.5223001,0.002769524,0.000424268
42.4973862,1.5222767,0.003480475,0.000424268
42.4975409,1.5223423,0.003691001,0.000424268
42.4975971,1.5224688,0.004401528,0.000424268
42.4978126,1.5228297,0.004612691,0.000424268
42.4981922,1.5232842,0.004822686,0.000424268
42.4984125,1.523542,0.005532682,0.000424268
42.4985257,1.5236182,0.005743633,0.000424268
42.4986478,1.5236387,0.008821006,0.000636402
42.5135262,1.5526837,0,0.000212134
42.5133089,1.5296813,0.017843191,0.000848536
42.5132511,1.5298174,0.018592872,0.000424268
42.5132235,1.5299127,0.018791938,0.000424268
42.5131824,1.5300136,0.018991217,0.000424268
42.5131575,1.5301071,0.01919092,0.000424268
42.5131327,1.5301877,0.019392745,0.000424268
42.5131327,1.5302735,0.019596586,0.000424268
42.5131264,1.5303765,0.051715322,0.000636402
42.5130189,1.5318957,0,0.000212134
42.5129682,1.5316983,0.000712224,0.000424268
42.5129176,1.5314494,0.000924236,0.000424268
42.512867,1.5312176,0.001135929,0.000424268
42.512848,1.5310631,0.001847198,0.000424268
42.5128164,1.5310031,0.002558574,0.000424268
42.5127784,1.5309602,0.002769524,0.000424268
42.5125766,1.5307774,0.05487205,0.000636402
42.5112537,1.5285226,0.004743188,0.000424268
42.5101275,1.5255271,0.000763606,0.000424268
42.5102667,1.5268832,0.000715317,0.000424268
42.5105164,1.528376,0.001918591,0.000424268
42.5098949,1.5334124,0.003109531,0.000424268
42.5098498,1.5332772,0.002910357,0.000424268
42.5098174,1.5331388,0.002756917,0.000424268
42.5097818,1.5329597,0.002641131,0.000424268
42.5097652,1.5327378,0.002255279,0.000424268
42.5097398,1.5325168,0.002429651,0.000424268
42.5096292,1.5320974,0.001563363,0.000424268
42.5095707,1.5319644,0.001392916,0.000424268
42.5094505,1.5316468,0.001754609,0.000424268
42.5093239,1.5313378,0.001727004,0.000424268
42.5092578,1.5311775,0.002259064,0.000424268
42.5090159,1.530704,0.04878845,0.000424268
42.509069,1.5306169,0.004800884,0.000424268
42.5091145,1.5306437,0.004286827,0.000424268
42.5091708,1.5306451,0.003934226,0.000424268
42.5092133,1.530625,0.003992917,0.000424268
42.509242,1.5305834,0.003696885,0.000424268
42.509245,1.5310876,0.002463701,0.000424268
42.5092509,1.5308824,0.002673237,0.000424268
42.5092667,1.5306907,0.002883993,0.000424268
42.5092805,1.5305499,0.009152519,0.000848536
42.5092805,1.5305016,0.000771205,0.000424268
42.5092607,1.530382,0.000609596,0.000636402
42.5091989,1.5301989,0.000471601,0.000424268
42.5091037,1.5299357,0.000363703,0.000424268
42.5099976,1.5335115,0.023066055,0.000636402
42.5097892,1.5332622,0.032524488,0.000424268
42.5098376,1.5334055,0.032720244,0.000424268
42.5098665,1.5335027,0.032431453,0.000424268
42.510649,1.5347223,0.032634789,0.000424268
42.5094793,1.5318587,0.057182932,0.000636402
42.5108015,1.5330302,0.039133623,0.000424268
42.5100891,1.5335814,0.044317089,0.000636402
42.5188393,1.5240515,0.036521056,0.000424268
42.5171577,1.5242943,0.037129078,0.000424268
42.5158292,1.524835,0.03729456,0.000424268
42.5143804,1.5266117,0.037460095,0.000424268
42.5132163,1.5289978,0.037599437,0.000424268
42.5118054,1.5320018,0.038243502,0.000424268
42.5115333,1.5323452,0.038931851,0.000424268
42.5228577,1.5218472,0.000942682,0.000424268
42.5196589,1.5238638,0.03711065,0.000636402
42.5103,1.5334803,0.018394602,0.000424268
42.5101014,1.5339653,0.032634999,0.000424268
42.5039106,1.5191385,0.071384029,0.000848536
42.5036265,1.5189267,0.00216838,0.000636402
42.5083621,1.5328269,0.039977672,0.000636402
42.5097469,1.5332761,0.022460077,0.000424268
42.5098608,1.5341258,0.004027748,0.000424268
42.5098482,1.5342717,0.003321837,0.000424268
42.5098482,1.5346408,0.00311407,0.000424268
42.5101504,1.5388248,0.005508158,0.000636402
42.5101191,1.5387345,0.002303081,0.000636402
42.510153,1.5387894,0.000543207,0.000424268
42.5101076,1.5395503,0.002833502,0.000424268
42.5098671,1.5400911,0.002130922,0.000424268
42.5098353,1.5463561,0.033093618,0.000424268
42.5119467,1.5499544,0.024769269,0.000636402
42.5096712,1.5403101,0.003419031,0.000424268
42.5097016,1.5402379,0.002441779,0.000424268
42.5096862,1.540157,0.002935292,0.000636402
42.5096428,1.5401164,0.000545548,0.000424268
42.5095524,1.5401624,0.001219732,0.000424268
42.5095396,1.5402357,0.001998048,0.000424268
42.5095606,1.5402979,0.002891909,0.000424268
42.5096112,1.540333,0.004379728,0.000636402
42.5095911,1.5401198,0.00131625,0.000636402
42.5093766,1.5387803,0.001436257,0.000424268
42.5095341,1.5388356,0.000508982,0.000424268
42.5095447,1.5387719,0.001411464,0.000636402
42.5095154,1.5387128,0.002021423,0.000424268
42.5094594,1.5387057,0.005956001,0.000636402
42.5094192,1.5387748,0.003329749,0.000636402
42.5094435,1.5388545,0.00172887,0.000424268
42.5094931,1.5388709,0.001375729,0.000636402
42.5071889,1.5224831,0.004102472,0.000424268
42.5069758,1.5223484,0.003403822,0.000424268
42.5068604,1.5221065,0.002746333,0.000424268
42.5066611,1.5216302,0.002690105,0.000424268
42.5087569,1.5308096,0.037587747,0.000636402
42.5090736,1.5316699,0.044679143,0.000636402
42.5084763,1.5306437,0.002555915,0.000424268
42.5123583,1.5365888,0.038612458,0.000636402
42.5120019,1.537007,0.004576729,0.000424268
42.5105683,1.5392005,0.001898932,0.000424268
42.5103579,1.5390088,0.007310537,0.000636402
42.5101443,1.540908,0.067327899,0.000424268
42.4951124,1.5040884,0,0.000212134
42.5000631,1.5082573,0.011528649,0.000636402
42.5001192,1.5082087,0.001417445,0.000424268
42.5004172,1.5079508,0.000708828,0.000424268
42.5002996,1.5077007,3.29E-06,0.000424268
42.499926,1.5058416,0,0.000212134
42.4992002,1.5064422,0.005955857,0.000636402
42.4976415,1.5032323,0.00390227,0.000424268
42.4966034,1.5011622,0.000924236,0.000424268
42.5009654,1.5100891,0.021773767,0.000636402
42.5010587,1.5099014,0.002770161,0.000424268
42.50116,1.5091289,0.001847198,0.000424268
42.501122,1.509601,0.002558574,0.000424268
42.508405,1.5227696,0.004937992,0.000424268
42.5078617,1.5232572,0.017574533,0.000636402
42.5079393,1.5231239,0.016756245,0.000424268
42.5081335,1.5230141,0.010536916,0.000424268
42.5084083,1.5216149,0.000247159,0.000424268
42.508209,1.521342,0.001313776,0.000424268
42.5079871,1.5216402,0.00098268,0.000424268
42.5081864,1.5219132,0.000152121,0.000424268
42.5081912,1.5230492,0.009983171,0.000424268
42.5080128,1.5230335,0.016554427,0.000424268
42.5063044,1.5159782,0.002412563,0.000424268
42.5062791,1.5162013,0.001704478,0.000424268
42.5062981,1.5164502,0.000996233,0.000424268
42.5063296,1.5167848,0.000288041,0.000424268
42.5065449,1.5167592,0.000841044,0.000424268
42.5065449,1.5165275,0.000640492,0.000424268
42.5065322,1.5163387,1.15E-05,0.000424268
42.5064753,1.5161842,8.31E-05,0.000424268
42.5063819,1.5160217,0.054834948,0.000636402
42.5063297,1.5148538,0.051211086,0.000424268
42.5058248,1.5144437,0.05032643,0.000424268
42.5063614,1.515137,0.051410577,0.000424268
42.5061716,1.5146306,0.051011596,0.000424268
42.5056502,1.5139984,0.049655696,0.000424268
42.5054629,1.5136951,0.048984962,0.000424268
42.5052604,1.5132831,0.048799902,0.000424268
42.5007236,1.5540925,0,0.000212134
42.5007376,1.5537672,0.000212118,0.000424268
42.5008765,1.5536239,0.000924024,0.000424268
42.5011946,1.5534088,0.001635823,0.000424268
42.5014276,1.5532027,0.001847198,0.000424268
42.5018712,1.5528487,0.003268463,0.000424268
42.5023551,1.5524634,0.003978459,0.000424268
42.5026732,1.5522035,0.004688879,0.000424268
42.5027628,1.5520915,0.00489983,0.000424268
42.5028658,1.5518047,0.005109719,0.000424268
42.5029734,1.551621,0.005819609,0.000424268
42.5031795,1.5514956,0.006029074,0.000424268
42.5032781,1.5514597,0.006738539,0.000424268
42.5032557,1.5515897,0.006949066,0.000424268
42.5034304,1.5515897,0.007158,0.000424268
42.5035783,1.5515897,0.007865237,0.000424268
42.5037351,1.5514956,0.008573853,0.000424268
42.5038471,1.5513836,0.008783955,0.000424268
42.5039457,1.5513656,0.008994057,0.000424268
42.5040308,1.551285,0.009204159,0.000424268
42.5052452,1.5269986,0.026504303,0.000424268
42.5051494,1.526165,0.040796146,0.000636402
42.5084671,1.5341177,0.123743809,0.000848536
42.5052278,1.5261437,0.021151509,0.000424268
42.5054634,1.5260795,0.022472993,0.000636402
42.5058827,1.5269308,0.020649884,0.000424268
42.5091369,1.534026,0.011204439,0.000636402
42.5097205,1.5338649,0.00739316,0.000424268
42.5092454,1.5340097,0.007427321,0.000424268
42.5099832,1.5483542,0.004261053,0.000424268
42.5099298,1.5482411,0.037534625,0.000636402
42.5100371,1.5483527,0.009163288,0.000636402
42.510056,1.5481664,0.009303131,0.000424268
42.5100019,1.5481453,0.000313862,0.000424268
42.5099512,1.5481784,0.000427844,0.000424268
42.509941,1.5483086,0.004603901,0.000424268
42.5063453,1.5216768,0.005028644,0.000636402
42.5063029,1.5216058,0.002876532,0.000424268
42.506237,1.5215872,0.002372958,0.000424268
42.5061794,1.5216262,0.001502948,0.000424268
42.5061897,1.5218302,0.030421272,0.000424268
42.5062972,1.5218426,0.005364493,0.000424268
42.506344,1.5217719,0.004055336,0.000424268
42.5055019,1.5182277,0.002414976,0.000424268
42.5054632,1.5181528,0.000252343,0.000424268
42.5053946,1.5181258,0.00087553,0.000424268
42.5053282,1.5181661,0.017194834,0.000424268
42.5052973,1.5182574,0.017811557,0.000424268
42.5053174,1.5183513,0.019758826,0.000424268
42.5054519,1.5183913,0.000123656,0.000424268
42.5054821,1.5183574,0.017697417,0.000636402
42.5098026,1.5337546,0.008884773,0.000424268
42.5098427,1.5338743,0.005959092,0.000424268
42.5099826,1.5339465,0.003588849,0.000424268
42.5100748,1.5338888,0.014914293,0.000424268
42.5101218,1.5337808,0.021043271,0.000636402
42.5098701,1.5335472,0.021579196,0.000424268
42.5052706,1.5273075,0.023845023,0.000424268
42.505307,1.5275339,0.004283151,0.000424268
42.5053491,1.5275211,0.000918671,0.000424268
42.5053969,1.5274273,0.004511902,0.000424268
42.5067122,1.5320082,0.000273454,0.000424268
42.5066649,1.5320281,0.001793145,0.000424268
42.5066402,1.5320816,0.001367417,0.000424268
42.5066896,1.5321922,0.000119066,0.000424268
42.5067267,1.5321918,0.000268294,0.000424268
42.5067767,1.5321032,0.000860409,0.000424268
42.5096927,1.5402754,0.002873611,0.000424268
42.5097001,1.540197,0.002113913,0.000424268
42.5096673,1.540132,0.000642277,0.000424268
42.5096187,1.5401123,0.000442961,0.000424268
42.5095704,1.5401358,0.001167667,0.000424268
42.509542,1.5401936,0.001804088,0.000424268
42.5095477,1.5402726,0.002194293,0.000424268
42.5095861,1.5403233,7.76E-06,0.000424268
42.509645,1.5403287,0.00405594,0.000424268
42.5095434,1.5388084,0.000493481,0.000424268
42.509537,1.5387429,0.001457305,0.000424268
42.509494,1.5387015,0.002218049,0.000424268
42.5094712,1.5387013,0.002918901,0.000424268
42.5094401,1.5387215,0.002428701,0.000424268
42.5094263,1.5387451,0.002487251,0.000424268
42.50942,1.538804,0.002611668,0.000424268
42.5094279,1.538831,0.002404289,0.000424268
42.5094622,1.5388679,0.001583454,0.000424268
42.5095133,1.5388611,0.000448651,0.000424268
42.5061002,1.5316737,0.075456507,0.000424268
42.5060628,1.5316443,0.07527774,0.000424268
42.5060155,1.5316525,0.104984064,0.000424268
42.5059773,1.5317236,0.001744953,0.000424268
42.5059933,1.5318008,0.001272863,0.000424268
42.5060574,1.531834,0.003889943,0.000424268
42.5061021,1.5318004,0.010289383,0.000424268
42.5037093,1.5179768,0.021103531,0.000424268
42.5036453,1.5190996,0.000236597,0.000424268
42.5100862,1.5482308,0.000871463,0.000424268
42.5099313,1.5482761,0.036579156,0.000636402
42.5100102,1.5483599,0.010541029,0.000636402
42.5099366,1.5482074,0.000615715,0.000424268
42.5099743,1.5481555,0.000316479,0.000424268
42.5099591,1.5483364,0.004417975,0.000424268
42.5100304,1.5481491,0.010660464,0.000636402
42.5100778,1.5483047,0.00063837,0.000424268
42.5100605,1.5483336,0.000583846,0.000424268
42.5123121,1.5504227,0.012357112,0.000424268
42.5122188,1.5506222,0.000458203,0.000424268
42.5121742,1.5505887,0.002844612,0.000636402
42.5121561,1.5505538,0.001958973,0.000424268
42.5122879,1.5503934,0.013987311,0.000636402
42.5122034,1.5503848,0.000381349,0.000424268
42.5123318,1.5504972,0.011512831,0.000636402
42.5123172,1.5505679,0.000929619,0.000424268
42.5122946,1.5506007,0.000455563,0.000424268
42.5121771,1.5504078,0.000498444,0.000424268
42.5121492,1.550474,0.009538272,0.000848536
42.5122581,1.5503774,0.001419231,0.000424268
42.5122,1.5506134,0.002162601,0.000636402
42.5123638,1.5507775,0.000342264,0.000424268
42.5100695,1.5388301,0.001004277,0.000424268
42.5101439,1.5387593,0.000763141,0.000424268
42.5101243,1.5388566,0.004607039,0.000636402
42.5100904,1.5387398,0.00114921,0.000424268
42.5100695,1.5387628,0.000972022,0.000424268
42.5100917,1.5388566,0.001262234,0.000424268
42.5053813,1.5273458,0.004259253,0.000424268
42.5067642,1.532048,0.000363731,0.000424268
42.5100755,1.5481948,0.009066112,0.000636402
42.5064813,1.5340697,0.001801314,0.000424268
42.5064181,1.5341122,0.002268255,0.000636402
42.506382,1.5342091,0.001298213,0.000424268
42.5063991,1.5343152,0.001385103,0.000424268
42.5065023,1.5343914,0.030792813,0.000636402
42.5065685,1.5343625,0.030358712,0.000424268
42.5066189,1.5342482,0.000186778,0.000424268
42.5066018,1.5341443,0.009923565,0.000636402
42.5065511,1.534083,0.010459185,0.000636402
42.5063939,1.5341564,0.001339803,0.000424268
42.5067476,1.5342041,0.038496124,0.000636402
42.5064617,1.5343828,0.032345656,0.000636402
42.5066078,1.5343,0.034671631,0.000636402
42.4971444,1.5086984,0.005320564,0.000424268
42.5050825,1.5149567,0.02354731,0.000424268
42.505867,1.5373257,0.114424376,0.000424268
42.5060737,1.5365506,0.114682668,0.000424268
42.5061465,1.5359869,0.115050879,0.000424268
42.506224,1.5364073,0.11458282,0.000424268
42.506271,1.536715,0.114473033,0.000424268
42.5063039,1.5361255,0.114688892,0.000424268
42.5063532,1.5356534,0.11504246,0.000424268
42.5063556,1.5364661,0.114773089,0.000424268
42.506372,1.5347045,0.149780777,0.000636402
42.5064284,1.5348501,0.122127526,0.000424268
42.5065388,1.5354678,0.122614582,0.000636402
42.506567,1.5388031,0.114668724,0.000424268
42.5067176,1.5364292,0.007823837,0.000424268
42.5070696,1.5400926,0.11467107,0.000424268
42.5062626,1.5304331,0.028452968,0.000636402
42.5065336,1.5308583,0.001661049,0.000636402
42.5075631,1.5320183,0.043757048,0.000424268
42.5051988,1.5265365,0.027894792,0.000636402
42.5044517,1.5263732,0.000767961,0.000424268
42.5090307,1.5435111,0.038198686,0.000424268
42.5056117,1.5229756,0.001268597,0.000424268
42.5093867,1.5378958,0.050756246,0.000848536
42.5100631,1.5379204,0.019776742,0.000848536
42.5053888,1.5159239,0.064950524,0.000424268
42.5045821,1.5150664,0.008516814,0.000424268
42.5043383,1.514939,0.00888941,0.000424268
42.5043818,1.5147121,0.043464854,0.000636402
42.5043933,1.5150019,0.00880781,0.000424268
42.5050862,1.5157606,0.008984785,0.000424268
42.5047793,1.5152746,0.008563573,0.000424268
42.5051128,1.5160575,0.009071089,0.000424268
42.5092465,1.5353619,0.010566579,0.000848536
42.5043445,1.5148075,0.008999324,0.000424268
42.5049447,1.5155235,0.008908702,0.000424268
42.5050573,1.5150258,0.065967478,0.000636402
42.5060104,1.5150391,0.007104849,0.000424268
42.5062416,1.5154146,0.007816508,0.000424268
42.5062653,1.5155165,0.008453923,0.000424268
42.5058548,1.5149329,0.006613125,0.000424268
42.506215,1.5153371,0.007679411,0.000424268
42.5048954,1.514508,0.02690567,0.000424268
42.505663,1.5148031,0.005765556,0.000424268
42.5057526,1.5148674,0.006126734,0.000424268
42.5048224,1.5144812,0.027569083,0.000424268
42.5050334,1.5148041,0.023189235,0.000424268
42.5052616,1.5146057,0.005573718,0.000424268
42.5060777,1.5151035,0.007226151,0.000424268
42.5047012,1.5146475,0.02247473,0.000424268
42.5059406,1.5149758,0.006606255,0.000424268
42.5054708,1.5146743,0.005416168,0.000424268
42.5061672,1.5152353,0.007503689,0.000424268
42.5050729,1.5148422,0.0233796,0.000424268
42.5048897,1.5147535,0.022563068,0.000424268
42.5046981,1.5145349,0.030147204,0.000636402
42.5061261,1.5151571,0.007351856,0.000424268
42.5066546,1.5329415,0.007725684,0.000636402
42.5071441,1.5327485,0.011327965,0.000636402
42.5073241,1.5341732,0.002659426,0.000424268
42.5132916,1.5341501,0.151708366,0.000424268
42.5134066,1.5340589,0.151159678,0.000424268
42.5102746,1.5340827,0.005786702,0.000424268
42.5109919,1.5346785,0.088259033,0.000424268
42.5129133,1.5360037,0.001619517,0.000424268
42.5128221,1.5359708,0.001810881,0.000636402
42.5126237,1.5360315,0.020858881,0.000636402
42.5111322,1.5354089,0.107546766,0.000848536
42.5118528,1.5363162,0.024186156,0.000424268
42.5108242,1.5348698,0.094349743,0.000636402
42.5131469,1.535948,0.001347871,0.000424268
42.5103153,1.5333769,0.039996791,0.000424268
42.5126983,1.5356964,0.020140548,0.000424268
42.5113945,1.5341751,0.096861778,0.000636402
42.5126966,1.535736,0.021229891,0.000636402
42.5113924,1.5359484,0.01862014,0.000424268
42.5108503,1.5348401,0.088319199,0.000424268
42.5059653,1.5209371,0.00437806,0.000636402
42.5105444,1.5331983,0.039321919,0.000424268
42.5161802,1.52981,0.002794444,0.000424268
42.5162049,1.5298349,0.006446309,0.000424268
42.516335,1.5295446,0.002589807,0.000424268
42.5163581,1.529585,0.006269363,0.000424268
42.5165667,1.5292238,0.002388937,0.000424268
42.5165816,1.529288,0.006120867,0.000424268
42.51665,1.5290769,0.002211341,0.000424268
42.5167105,1.5290601,0.006024584,0.000424268
42.5167302,1.5288634,0.001734676,0.000424268
42.5167583,1.5289211,0.005957123,0.000424268
42.5167633,1.5286958,0.001478754,0.000424268
42.5167913,1.5287701,0.005901127,0.000424268
42.5167391,1.5285549,0.001559945,0.000424268
42.5167848,1.5285446,0.005712761,0.000424268
42.5168187,1.5279793,0.002457661,0.000424268
42.5168416,1.5281404,0.011337759,0.000424268
42.5168865,1.5278537,0.002253926,0.000424268
42.5169367,1.5278975,0.011451113,0.000424268
42.5169888,1.5276527,0.002045946,0.000424268
42.5170889,1.5275468,0.011565714,0.000424268
42.5172406,1.5271029,0.001298864,0.000424268
42.517253,1.5271972,0.01168654,0.000424268
42.5173721,1.526791,0.00141129,0.000424268
42.5174588,1.5266957,0.011730205,0.000424268
42.5175608,1.5263156,0.001525308,0.000424268
42.5175562,1.5264449,0.012280007,0.000424268
42.5176518,1.5261365,0.001640757,0.000424268
42.517773,1.5260492,0.012333275,0.000424268
42.5178547,1.525858,0.001817752,0.000424268
42.5178651,1.5259303,0.012888259,0.000424268
42.518016,1.5256909,0.002369252,0.000424268
42.5181641,1.5256499,0.012947965,0.000424268
42.5182423,1.5254513,0.002509302,0.000424268
42.5182921,1.5255028,0.013426689,0.000424268
42.5186748,1.5248671,0.002568354,0.000424268
42.5187852,1.5248412,0.013988765,0.000424268
42.5192221,1.5242022,0.014139161,0.000424268
42.5193038,1.5240228,0.003191267,0.000424268
42.5193143,1.5240928,0.014301495,0.000424268
42.5194341,1.5240146,0.014415353,0.000424268
42.5195157,1.5238261,0.004191373,0.000424268
42.5195678,1.5239802,0.014975465,0.000424268
42.5197255,1.5239554,0.015590491,0.000424268
42.5196569,1.5237743,0.004749151,0.000424268
42.5200454,1.5237486,0.005308202,0.000424268
42.5200965,1.5237908,0.014834906,0.000424268
42.5201728,1.5238383,0.021334619,0.000424268
42.5201655,1.5238924,0.016322876,0.000424268
42.5202061,1.5236978,0.005868367,0.000424268
42.5202531,1.5237651,0.014626873,0.000424268
42.520258,1.5238374,0.021898692,0.000636402
42.5210811,1.5233088,0.007215301,0.000424268
42.5210946,1.523385,0.013715795,0.000424268
42.5210582,1.5234773,0.00571714,0.000424268
42.5213513,1.523161,0.007554223,0.000424268
42.5213038,1.5233413,0.005506402,0.000424268
42.5214114,1.5231064,0.007672113,0.000424268
42.5213837,1.5232011,0.012321907,0.000424268
42.5214431,1.5232295,0.005295716,0.000424268
42.5215454,1.5229974,0.012169318,0.000636402
42.5215798,1.5230753,0.004586835,0.000424268
42.5217101,1.5227324,0.002492855,0.000424268
42.5217808,1.5227476,0.00387981,0.000424268
42.5218421,1.5225146,0.001785777,0.000424268
42.5218838,1.5225589,0.003671618,0.000424268
42.5220543,1.5222179,0.001366157,0.000424268
42.5220488,1.5223214,0.003462737,0.000424268
42.5222765,1.5220388,0.000954902,0.000424268
42.5222222,1.5221489,0.002758418,0.000424268
42.5225083,1.5219223,0.000209235,0.000424268
42.522386,1.5220526,0.002058291,0.000424268
42.5226283,1.5218673,0.00013432,0.000424268
42.5226502,1.5219304,0.001854343,0.000424268
42.4954528,1.4987352,0,0.000212134
42.4951029,1.5041956,0.000712118,0.000424268
42.4982862,1.5108142,0.012704052,0.000424268
42.4982725,1.5108554,0.003879987,0.000424268
42.4981309,1.5106824,0.008556557,0.000424268
42.498127,1.5108768,0.001845713,0.000424268
42.4982096,1.5109104,0.003464558,0.000424268
42.4982845,1.5107418,0.011788942,0.000424268
42.4981762,1.5109104,0.003255624,0.000424268
42.4982441,1.5106714,0.01038179,0.000424268
42.4981597,1.5106596,0.009263051,0.000424268
42.4981926,1.5106515,0.009469333,0.000424268
42.4981448,1.5108948,0.002549342,0.000424268
42.4980975,1.510797,0.000933362,0.000424268
42.4982492,1.5108879,0.003673599,0.000424268
42.4980995,1.5107518,0.000229839,0.000424268
42.4981095,1.5107172,2.36E-05,0.000424268
42.4982887,1.510769,0.012495118,0.000424268
42.4982131,1.5106544,0.010175615,0.000424268
42.4981071,1.5108404,0.001639537,0.000424268
42.4982689,1.5107017,0.011085419,0.000424268
42.4983983,1.5108587,0.017695563,0.000424268
42.4982796,1.5108342,0.017496072,0.000636402
42.4981205,1.5106993,0.007870755,0.000636402
42.4980033,1.5104329,0.007158,0.000424268
42.503765,1.5192183,0.033278105,0.000424268
42.512066,1.5366451,0.001438021,0.000424268
42.5121163,1.5367613,0.003695591,0.000424268
42.5121975,1.5366508,0.004534686,0.000424268
42.5120633,1.536677,0.000758303,0.000424268
42.5121408,1.53658,0.020832703,0.000424268
42.5121702,1.5365958,0.020457243,0.000424268
42.512188,1.5367219,0.003743896,0.000424268
42.5121986,1.5366828,0.004028643,0.000424268
42.5121172,1.536581,0.021331217,0.000424268
42.5120751,1.5367234,0.000629175,0.000424268
42.5120744,1.5366206,0.002130827,0.000424268
42.5121399,1.5367627,0.003533837,0.000424268
42.5121869,1.5366184,0.020486176,0.000424268
42.5120689,1.5367081,0.000643751,0.000424268
42.5120917,1.5367463,0.000669145,0.000424268
42.5120512,1.5369196,0.004082954,0.000424268
42.5121718,1.5367452,0.00356455,0.000424268
42.5120211,1.5365019,0.023398539,0.000424268
42.5120906,1.5365973,0.002336631,0.000424268
42.5121921,1.5366343,0.024571816,0.000636402
42.5121053,1.5367546,0.004264704,0.000636402
42.5121048,1.5365886,0.023944148,0.000636402
42.5106361,1.5369834,0.001289794,0.000636402
42.51049,1.5369809,0.000200338,0.000424268
42.506537,1.5343837,0.030454174,0.000424268
42.5104659,1.5374352,0.00028718,0.000424268
42.510193,1.536931,0.000212224,0.000424268
42.5102642,1.5369487,0.001444676,0.000848536
42.5065169,1.5340692,0.002152996,0.000424268
42.5064473,1.5340845,0.001463878,0.000424268
42.5102378,1.5365971,0.092714909,0.000636402
42.5105572,1.5374368,0.000422566,0.000424268
42.5065798,1.5341087,0.009639409,0.000424268
42.5063838,1.5342642,0.001311272,0.000424268
42.5100985,1.5369111,0,0.000212134
42.5102484,1.5368451,0.001607505,0.000424268
42.5064261,1.5343563,0.00141257,0.000424268
42.5103497,1.5372406,1.78E-05,0.000424268
42.5104325,1.5374028,0.0008982,0.000636402
42.5102593,1.5373857,0.001037047,0.000424268
42.5103713,1.5369648,0.00026485,0.000424268
42.5100174,1.5373276,0.008546643,0.000636402
42.510284,1.5370651,5.00E-05,0.000424268
42.5066168,1.5341943,8.09E-05,0.000424268
42.5096487,1.5245539,0.00726223,0.000424268
42.5085101,1.5233313,0.00716392,0.000424268
42.507377,1.5224858,0.010077703,0.000424268
42.5136141,1.5525427,0,0.000212134
42.5050682,1.5137742,0.000712224,0.000424268
42.5050564,1.5141711,0.002558574,0.000424268
42.5027586,1.5123472,0.008284323,0.000424268
42.5037869,1.5135972,0.009906338,0.000424268
42.5015596,1.5132556,0.032613964,0.000636402
42.5051552,1.5141497,0.001847198,0.000424268
42.5018371,1.5129481,0.007469734,0.000424268
42.5017499,1.5128447,0.026844997,0.000636402
42.5037422,1.5129577,0,0.000212134
42.5029569,1.5133322,0.041868342,0.000636402
42.5036208,1.5133718,0.009367696,0.000424268
42.5017699,1.5128086,0.019603404,0.000424268
42.5030552,1.5125189,0.008973491,0.000424268
42.5041979,1.5131743,0.002769524,0.000424268
42.5052094,1.5140467,0.001635823,0.000424268
