id,osm_id,grid_area
6069,2813720,625.0000000000
6070,2813720,625.0000000000
6071,2813720,625.0000000000
6072,2813720,625.0000000000
6073,2813720,625.0000000000
6074,2813720,625.0000000000
6075,2813720,625.0000000000
6076,2813720,625.0000000000
6077,2813720,625.0000000000
6078,2813720,625.0000000000
6079,2813720,625.0000000000
6080,2813720,625.0000000000
6081,2813720,625.0000000000
6082,2813720,625.0000000000
6083,2813720,625.0000000000
6084,2813720,625.0000000000
6085,2813720,625.0000000000
6086,2813720,625.0000000000
6087,2813720,625.0000000000
6243,2813720,625.0000000000
6244,2813720,625.0000000000
6245,2813720,625.0000000000
6246,2813720,625.0000000000
6247,2813720,625.0000000000
6248,2813720,625.0000000000
6249,2813720,625.0000000000
6250,2813720,625.0000000000
6251,2813720,625.0000000000
6252,2813720,625.0000000000
6253,2813720,625.0000000000
6254,2813720,625.0000000000
6255,2813720,625.0000000000
6256,2813720,625.0000000000
6257,2813720,625.0000000000
6258,2813720,625.0000000000
6259,2813720,625.0000000000
6260,2813720,625.0000000000
6261,2813720,625.0000000000
6262,2813720,625.0000000000
6263,2813720,625.0000000000
6264,2813720,625.0000000000
6265,2813720,625.0000000000
6420,2813720,625.0000000000
6421,2813720,625.0000000000
6422,2813720,625.0000000000
6423,2813720,625.0000000000
6424,2813720,625.0000000000
6425,2813720,625.0000000000
6426,2813720,625.0000000000
6427,2813720,625.0000000000
6428,2813720,625.0000000000
6429,2813720,625.0000000000
6430,2813720,625.0000000000
6431,2813720,625.0000000000
6432,2813720,625.0000000000
6433,2813720,625.0000000000
6434,2813720,625.0000000000
6435,2813720,625.0000000000
6436,2813720,625.0000000000
6437,2813720,625.0000000000
6438,2813720,625.0000000000
6439,2813720,625.0000000000
6440,2813720,625.0000000000
6441,2813720,625.0000000000
6442,2813720,625.0000000000
6443,2813720,625.0000000000
6598,2813720,625.0000000000
6599,2813720,625.0000000000
6600,2813720,625.0000000000
6601,2813720,625.0000000000
6602,2813720,625.0000000000
6603,2813720,625.0000000000
6604,2813720,625.0000000000
6605,2813720,625.0000000000
6606,2813720,625.0000000000
6607,2813720,625.0000000000
6608,2813720,625.0000000000
6609,2813720,625.0000000000
6610,2813720,625.0000000000
6611,2813720,625.0000000000
6612,2813720,625.0000000000
6613,2813720,625.0000000000
6614,2813720,625.0000000000
6615,2813720,625.0000000000
6616,2813720,625.0000000000
6617,2813720,625.0000000000
6618,2813720,625.0000000000
6619,2813720,625.0000000000
6620,2813720,625.0000000000
6621,2813720,625.0000000000
6776,2813720,625.0000000000
6777,2813720,625.0000000000
6778,2813720,625.0000000000
6779,2813720,625.0000000000
6780,2813720,625.0000000000
6781,2813720,625.0000000000
6782,2813720,625.0000000000
6783,2813720,625.0000000000
6784,2813720,625.0000000000
6785,2813720,625.0000000000
6786,2813720,625.0000000000
6787,2813720,625.0000000000
6788,2813720,625.0000000000
6789,2813720,625.0000000000
6790,2813720,625.0000000000
6791,2813720,625.0000000000
6792,2813720,625.0000000000
6793,2813720,625.0000000000
6794,2813720,625.0000000000
6795,2813720,625.0000000000
6796,2813720,625.0000000000
6797,2813720,625.0000000000
6798,2813720,625.0000000000
6799,2813720,625.0000000000
6954,2813720,625.0000000000
6955,2813720,625.0000000000
6956,2813720,625.0000000000
6957,2813720,625.0000000000
6958,2813720,625.0000000000
6959,2813720,625.0000000000
6960,2813720,625.0000000000
6961,2813720,625.0000000000
6962,2813720,625.0000000000
6963,2813720,625.0000000000
6964,2813720,625.0000000000
6965,2813720,625.0000000000
6966,2813720,625.0000000000
6967,2813720,625.0000000000
6968,2813720,625.0000000000
6969,2813720,625.0000000000
6970,2813720,625.0000000000
6971,2813720,625.0000000000
6972,2813720,625.0000000000
6973,2813720,625.0000000000
6974,2813720,625.0000000000
6975,2813720,625.0000000000
6976,2813720,625.0000000000
6977,2813720,625.0000000000
6978,2813720,625.0000000000
7132,2813720,625.0000000000
7133,2813720,625.0000000000
7134,2813720,625.0000000000
7135,2813720,625.0000000000
7136,2813720,625.0000000000
7137,2813720,625.0000000000
7138,2813720,625.0000000000
7139,2813720,625.0000000000
7140,2813720,625.0000000000
7141,2813720,625.0000000000
7142,2813720,625.0000000000
7143,2813720,625.0000000000
7144,2813720,625.0000000000
7145,2813720,625.0000000000
7146,2813720,625.0000000000
7147,2813720,625.0000000000
7148,2813720,625.0000000000
7149,2813720,625.0000000000
7150,2813720,625.0000000000
7151,2813720,625.0000000000
7152,2813720,625.0000000000
7153,2813720,625.0000000000
7154,2813720,625.0000000000
7155,2813720,625.0000000000
7156,2813720,625.0000000000
7157,2813720,625.0000000000
7158,2813720,625.0000000000
7310,2813720,625.0000000000
7311,2813720,625.0000000000
7312,2813720,625.0000000000
7313,2813720,625.0000000000
7314,2813720,625.0000000000
7315,2813720,625.0000000000
7316,2813720,625.0000000000
7317,2813720,625.0000000000
7318,2813720,625.0000000000
7319,2813720,625.0000000000
7320,2813720,625.0000000000
7321,2813720,625.0000000000
7322,2813720,625.0000000000
7323,2813720,625.0000000000
7324,2813720,625.0000000000
7325,2813720,625.0000000000
7326,2813720,625.0000000000
7327,2813720,625.0000000000
7328,2813720,625.0000000000
7329,2813720,625.0000000000
7330,2813720,625.0000000000
7331,2813720,625.0000000000
7332,2813720,625.0000000000
7333,2813720,625.0000000000
7334,2813720,625.0000000000
7335,2813720,625.0000000000
7487,2813720,625.0000000000
7488,2813720,625.0000000000
7489,2813720,625.0000000000
7490,2813720,625.0000000000
7491,2813720,625.0000000000
7492,2813720,625.0000000000
7493,2813720,625.0000000000
7494,2813720,625.0000000000
7495,2813720,625.0000000000
7496,2813720,625.0000000000
7497,2813720,625.0000000000
7498,2813720,625.0000000000
7499,2813720,625.0000000000
7500,2813720,625.0000000000
7501,2813720,625.0000000000
7502,2813720,625.0000000000
7503,2813720,625.0000000000
7504,2813720,625.0000000000
7505,2813720,625.0000000000
7506,2813720,625.0000000000
7507,2813720,625.0000000000
7508,2813720,625.0000000000
7509,2813720,625.0000000000
7510,2813720,625.0000000000
7511,2813720,625.0000000000
7512,2813720,625.0000000000
7665,2813720,625.0000000000
7666,2813720,625.0000000000
7667,2813720,625.0000000000
7668,2813720,625.0000000000
7669,2813720,625.0000000000
7670,2813720,625.0000000000
7671,2813720,625.0000000000
7672,2813720,625.0000000000
7673,2813720,625.0000000000
7674,2813720,625.0000000000
7675,2813720,625.0000000000
7676,2813720,625.0000000000
7677,2813720,625.0000000000
7678,2813720,625.0000000000
7679,2813720,625.0000000000
7680,2813720,625.0000000000
7681,2813720,625.0000000000
7682,2813720,625.0000000000
7683,2813720,625.0000000000
7684,2813720,625.0000000000
7685,2813720,625.0000000000
7686,2813720,625.0000000000
7687,2813720,625.0000000000
7688,2813720,625.0000000000
7689,2813720,625.0000000000
7843,2813720,625.0000000000
7844,2813720,625.0000000000
7845,2813720,625.0000000000
7846,2813720,625.0000000000
7847,2813720,625.0000000000
7848,2813720,625.0000000000
7849,2813720,625.0000000000
7850,2813720,625.0000000000
7851,2813720,625.0000000000
7852,2813720,625.0000000000
7853,2813720,625.0000000000
7854,2813720,625.0000000000
7855,2813720,625.0000000000
7856,2813720,625.0000000000
7857,2813720,625.0000000000
7858,2813720,625.0000000000
7859,2813720,625.0000000000
7860,2813720,625.0000000000
7861,2813720,625.0000000000
7862,2813720,625.0000000000
7863,2813720,625.0000000000
7864,2813720,625.0000000000
8020,2813720,625.0000000000
8021,2813720,625.0000000000
8022,2813720,625.0000000000
8023,2813720,625.0000000000
8024,2813720,625.0000000000
8025,2813720,625.0000000000
8026,2813720,625.0000000000
8027,2813720,625.0000000000
8028,2813720,625.0000000000
8029,2813720,625.0000000000
8030,2813720,625.0000000000
8031,2813720,625.0000000000
8032,2813720,625.0000000000
8033,2813720,625.0000000000
8034,2813720,625.0000000000
8035,2813720,625.0000000000
8036,2813720,625.0000000000
8037,2813720,625.0000000000
8038,2813720,625.0000000000
8039,2813720,625.0000000000
8040,2813720,625.0000000000
8041,2813720,625.0000000000
8198,2813720,625.0000000000
8199,2813720,625.0000000000
8200,2813720,625.0000000000
8201,2813720,625.0000000000
8202,2813720,625.0000000000
8203,2813720,625.0000000000
8204,2813720,625.0000000000
8205,2813720,625.0000000000
8206,2813720,625.0000000000
8207,2813720,625.0000000000
8208,2813720,625.0000000000
8209,2813720,625.0000000000
8210,2813720,625.0000000000
8211,2813720,625.0000000000
8212,2813720,625.0000000000
8213,2813720,625.0000000000
8214,2813720,625.0000000000
8215,2813720,625.0000000000
8216,2813720,625.0000000000
8217,2813720,625.0000000000
8218,2813720,625.0000000000
8219,2813720,625.0000000000
8375,2813720,625.0000000000
8376,2813720,625.0000000000
8377,2813720,625.0000000000
8378,2813720,625.0000000000
8379,2813720,625.0000000000
8380,2813720,625.0000000000
8381,2813720,625.0000000000
8382,2813720,625.0000000000
8383,2813720,625.0000000000
8384,2813720,625.0000000000
8385,2813720,625.0000000000
8386,2813720,625.0000000000
8387,2813720,625.0000000000
8388,2813720,625.0000000000
8389,2813720,625.0000000000
8390,2813720,625.0000000000
8391,2813720,625.0000000000
8392,2813720,625.0000000000
8393,2813720,625.0000000000
8394,2813720,625.0000000000
8395,2813720,625.0000000000
8396,2813720,625.0000000000
8397,2813720,625.0000000000
8553,2813720,625.0000000000
8554,2813720,625.0000000000
8555,2813720,625.0000000000
8556,2813720,625.0000000000
8557,2813720,625.0000000000
8558,2813720,625.0000000000
8559,2813720,625.0000000000
8560,2813720,625.0000000000
8561,2813720,625.0000000000
8562,2813720,625.0000000000
8563,2813720,625.0000000000
8564,2813720,625.0000000000
8565,2813720,625.0000000000
8566,2813720,625.0000000000
8567,2813720,625.0000000000
8568,2813720,625.0000000000
8569,2813720,625.0000000000
8570,2813720,625.0000000000
8571,2813720,625.0000000000
8572,2813720,625.0000000000
8573,2813720,625.0000000000
8574,2813720,625.0000000000
8575,2813720,625.0000000000
8730,2813720,625.0000000000
8731,2813720,625.0000000000
8732,2813720,625.0000000000
8733,2813720,625.0000000000
8734,2813720,625.0000000000
8735,2813720,625.0000000000
8736,2813720,625.0000000000
8737,2813720,625.0000000000
8738,2813720,625.0000000000
8739,2813720,625.0000000000
8740,2813720,625.0000000000
8741,2813720,625.0000000000
8742,2813720,625.0000000000
8743,2813720,625.0000000000
8744,2813720,625.0000000000
8745,2813720,625.0000000000
8746,2813720,625.0000000000
8747,2813720,625.0000000000
8748,2813720,625.0000000000
8749,2813720,625.0000000000
8752,2813720,625.0000000000
8753,2813720,625.0000000000
8908,2813720,625.0000000000
8909,2813720,625.0000000000
8910,2813720,625.0000000000
8911,2813720,625.0000000000
8912,2813720,625.0000000000
8913,2813720,625.0000000000
8914,2813720,625.0000000000
8915,2813720,625.0000000000
8916,2813720,625.0000000000
8917,2813720,625.0000000000
8918,2813720,625.0000000000
8919,2813720,625.0000000000
8920,2813720,625.0000000000
8921,2813720,625.0000000000
8922,2813720,625.0000000000
8923,2813720,625.0000000000
8924,2813720,625.0000000000
8925,2813720,625.0000000000
8926,2813720,625.0000000000
8929,2813720,625.0000000000
8930,2813720,625.0000000000
8931,2813720,625.0000000000
9085,2813720,625.0000000000
9086,2813720,625.0000000000
9087,2813720,625.0000000000
9088,2813720,625.0000000000
9089,2813720,625.0000000000
9090,2813720,625.0000000000
9091,2813720,625.0000000000
9092,2813720,625.0000000000
9093,2813720,625.0000000000
9094,2813720,625.0000000000
9095,2813720,625.0000000000
9096,2813720,625.0000000000
9097,2813720,625.0000000000
9098,2813720,625.0000000000
9099,2813720,625.0000000000
9100,2813720,625.0000000000
9101,2813720,625.0000000000
9102,2813720,625.0000000000
9107,2813720,625.0000000000
9108,2813720,625.0000000000
9109,2813720,625.0000000000
9263,2813720,625.0000000000
9264,2813720,625.0000000000
9265,2813720,625.0000000000
9266,2813720,625.0000000000
9267,2813720,625.0000000000
9268,2813720,625.0000000000
9273,2813720,625.0000000000
9274,2813720,625.0000000000
9275,2813720,625.0000000000
9276,2813720,625.0000000000
9277,2813720,625.0000000000
9278,2813720,625.0000000000
9285,2813720,625.0000000000
9286,2813720,625.0000000000
9440,2813720,625.0000000000
9441,2813720,625.0000000000
9442,2813720,625.0000000000
9443,2813720,625.0000000000
9444,2813720,625.0000000000
9453,2813720,625.0000000000
9617,2813720,625.0000000000
9618,2813720,625.0000000000
9619,2813720,625.0000000000
9620,2813720,625.0000000000
9794,2813720,625.0000000000
9795,2813720,625.0000000000
9796,2813720,625.0000000000
9797,2813720,625.0000000000
9971,2813720,625.0000000000
9972,2813720,625.0000000000
9973,2813720,625.0000000000
9974,2813720,625.0000000000
10149,2813720,625.0000000000
10150,2813720,625.0000000000
10151,2813720,625.0000000000
10166,2813720,625.0000000000
10167,2813720,625.0000000000
10326,2813720,625.0000000000
10327,2813720,625.0000000000
10328,2813720,625.0000000000
10329,2813720,625.0000000000
10342,2813720,625.0000000000
10343,2813720,625.0000000000
10344,2813720,625.0000000000
10345,2813720,625.0000000000
10346,2813720,625.0000000000
10504,2813720,625.0000000000
10505,2813720,625.0000000000
10506,2813720,625.0000000000
10519,2813720,625.0000000000
10520,2813720,625.0000000000
10521,2813720,625.0000000000
10522,2813720,625.0000000000
10523,2813720,625.0000000000
10524,2813720,625.0000000000
10682,2813720,625.0000000000
10683,2813720,625.0000000000
10684,2813720,625.0000000000
10697,2813720,625.0000000000
10698,2813720,625.0000000000
10699,2813720,625.0000000000
10700,2813720,625.0000000000
10701,2813720,625.0000000000
10860,2813720,625.0000000000
10861,2813720,625.0000000000
10875,2813720,625.0000000000
10876,2813720,625.0000000000
10877,2813720,625.0000000000
10878,2813720,625.0000000000
11037,2813720,625.0000000000
11038,2813720,625.0000000000
11039,2813720,625.0000000000
11052,2813720,625.0000000000
11053,2813720,625.0000000000
11054,2813720,625.0000000000
11055,2813720,625.0000000000
11056,2813720,625.0000000000
11215,2813720,625.0000000000
11216,2813720,625.0000000000
11229,2813720,625.0000000000
11230,2813720,625.0000000000
11231,2813720,625.0000000000
11232,2813720,625.0000000000
11233,2813720,625.0000000000
11393,2813720,625.0000000000
11404,2813720,625.0000000000
11405,2813720,625.0000000000
11406,2813720,625.0000000000
11407,2813720,625.0000000000
11408,2813720,625.0000000000
11409,2813720,625.0000000000
11410,2813720,625.0000000000
11411,2813720,625.0000000000
11571,2813720,625.0000000000
11582,2813720,625.0000000000
11583,2813720,625.0000000000
11584,2813720,625.0000000000
11585,2813720,625.0000000000
11586,2813720,625.0000000000
11587,2813720,625.0000000000
11588,2813720,625.0000000000
11759,2813720,625.0000000000
11760,2813720,625.0000000000
11761,2813720,625.0000000000
11762,2813720,625.0000000000
11763,2813720,625.0000000000
11764,2813720,625.0000000000
11765,2813720,625.0000000000
11766,2813720,625.0000000000
11767,2813720,625.0000000000
11768,2813720,625.0000000000
11926,2813720,625.0000000000
11937,2813720,625.0000000000
11938,2813720,625.0000000000
11939,2813720,625.0000000000
11940,2813720,625.0000000000
11941,2813720,625.0000000000
11942,2813720,625.0000000000
11943,2813720,625.0000000000
11944,2813720,625.0000000000
11945,2813720,625.0000000000
11946,2813720,625.0000000000
12103,2813720,625.0000000000
12104,2813720,625.0000000000
12112,2813720,625.0000000000
12113,2813720,625.0000000000
12114,2813720,625.0000000000
12115,2813720,625.0000000000
12116,2813720,625.0000000000
12117,2813720,625.0000000000
12118,2813720,625.0000000000
12119,2813720,625.0000000000
12120,2813720,625.0000000000
12121,2813720,625.0000000000
12122,2813720,625.0000000000
12123,2813720,625.0000000000
12124,2813720,625.0000000000
12280,2813720,625.0000000000
12281,2813720,625.0000000000
12288,2813720,625.0000000000
12289,2813720,625.0000000000
12290,2813720,625.0000000000
12291,2813720,625.0000000000
12292,2813720,625.0000000000
12293,2813720,625.0000000000
12294,2813720,625.0000000000
12295,2813720,625.0000000000
12296,2813720,625.0000000000
12297,2813720,625.0000000000
12298,2813720,625.0000000000
12299,2813720,625.0000000000
12300,2813720,625.0000000000
12301,2813720,625.0000000000
12302,2813720,625.0000000000
12303,2813720,625.0000000000
12457,2813720,625.0000000000
12458,2813720,625.0000000000
12459,2813720,625.0000000000
12463,2813720,625.0000000000
12464,2813720,625.0000000000
12465,2813720,625.0000000000
12466,2813720,625.0000000000
12467,2813720,625.0000000000
12468,2813720,625.0000000000
12469,2813720,625.0000000000
12470,2813720,625.0000000000
12471,2813720,625.0000000000
12472,2813720,625.0000000000
12473,2813720,625.0000000000
12474,2813720,625.0000000000
12475,2813720,625.0000000000
12476,2813720,625.0000000000
12477,2813720,625.0000000000
12478,2813720,625.0000000000
12479,2813720,625.0000000000
12480,2813720,625.0000000000
12481,2813720,625.0000000000
12634,2813720,625.0000000000
12635,2813720,625.0000000000
12636,2813720,625.0000000000
12637,2813720,625.0000000000
12638,2813720,625.0000000000
12639,2813720,625.0000000000
12640,2813720,625.0000000000
12641,2813720,625.0000000000
12642,2813720,625.0000000000
12643,2813720,625.0000000000
12644,2813720,625.0000000000
12645,2813720,625.0000000000
12646,2813720,625.0000000000
12647,2813720,625.0000000000
12648,2813720,625.0000000000
12649,2813720,625.0000000000
12650,2813720,625.0000000000
12651,2813720,625.0000000000
12652,2813720,625.0000000000
12653,2813720,625.0000000000
12654,2813720,625.0000000000
12655,2813720,625.0000000000
12656,2813720,625.0000000000
12657,2813720,625.0000000000
12658,2813720,625.0000000000
12659,2813720,625.0000000000
12812,2813720,625.0000000000
12813,2813720,625.0000000000
12814,2813720,625.0000000000
12815,2813720,625.0000000000
12816,2813720,625.0000000000
12817,2813720,625.0000000000
12818,2813720,625.0000000000
12819,2813720,625.0000000000
12820,2813720,625.0000000000
12821,2813720,625.0000000000
12822,2813720,625.0000000000
12823,2813720,625.0000000000
12824,2813720,625.0000000000
12825,2813720,625.0000000000
12826,2813720,625.0000000000
12827,2813720,625.0000000000
12828,2813720,625.0000000000
12829,2813720,625.0000000000
12830,2813720,625.0000000000
12831,2813720,625.0000000000
12832,2813720,625.0000000000
12833,2813720,625.0000000000
12834,2813720,625.0000000000
12835,2813720,625.0000000000
12836,2813720,625.0000000000
12989,2813720,625.0000000000
12990,2813720,625.0000000000
12991,2813720,625.0000000000
12992,2813720,625.0000000000
12993,2813720,625.0000000000
12994,2813720,625.0000000000
12995,2813720,625.0000000000
12996,2813720,625.0000000000
12997,2813720,625.0000000000
12998,2813720,625.0000000000
12999,2813720,625.0000000000
13000,2813720,625.0000000000
13001,2813720,625.0000000000
13002,2813720,625.0000000000
13003,2813720,625.0000000000
13004,2813720,625.0000000000
13005,2813720,625.0000000000
13006,2813720,625.0000000000
13007,2813720,625.0000000000
13008,2813720,625.0000000000
13009,2813720,625.0000000000
13010,2813720,625.0000000000
13011,2813720,625.0000000000
13012,2813720,625.0000000000
13013,2813720,625.0000000000
13167,2813720,625.0000000000
13168,2813720,625.0000000000
13169,2813720,625.0000000000
13170,2813720,625.0000000000
13171,2813720,625.0000000000
13172,2813720,625.0000000000
13173,2813720,625.0000000000
13174,2813720,625.0000000000
13175,2813720,625.0000000000
13176,2813720,625.0000000000
13177,2813720,625.0000000000
13178,2813720,625.0000000000
13179,2813720,625.0000000000
13180,2813720,625.0000000000
13181,2813720,625.0000000000
13182,2813720,625.0000000000
13183,2813720,625.0000000000
13184,2813720,625.0000000000
13185,2813720,625.0000000000
13186,2813720,625.0000000000
13187,2813720,625.0000000000
13188,2813720,625.0000000000
13189,2813720,625.0000000000
13190,2813720,625.0000000000
13191,2813720,625.0000000000
13344,2813720,625.0000000000
13345,2813720,625.0000000000
13346,2813720,625.0000000000
13347,2813720,625.0000000000
13348,2813720,625.0000000000
13349,2813720,625.0000000000
13350,2813720,625.0000000000
13351,2813720,625.0000000000
13352,2813720,625.0000000000
13353,2813720,625.0000000000
13354,2813720,625.0000000000
13355,2813720,625.0000000000
13356,2813720,625.0000000000
13357,2813720,625.0000000000
13358,2813720,625.0000000000
