motor,id
0,19191
0,19192
0,19019
0,19020
0,19016
0,19017
0,19012
0,19013
0,18841
0,18842
0,18840
0,18835
0,12932
0,13105
0,13103
0,13104
0,12930
0,12931
0,12928
0,12929
